BSU	GeneID	Abundance
BSU10480	yhjE	1507
BSU10490	sipV	845
BSU10500	yhjG	84
BSU10510	yhjH	283
BSU10520	glcP	74
BSU10530	ntdC	79
BSU10540	ntdB	24
BSU10550	ntdA	11
BSU10560	yhjM	241
BSU10570	yhjN	325
BSU10580	yhjO	8
BSU10590	yhjP	258
BSU10600	yhjQ	21
BSU10610	yhjR	1
BSU10620	addB	6626
BSU10630	addA	11524
BSU10640	sbcD	1315
BSU10650	sbcC	6328
BSU10660	yisB	566
BSU10670	gerPF	12
BSU10680	gerPE	30
BSU10690	gerPD	3
BSU10700	gerPC	38
BSU10710	gerPB	19
BSU10720	gerPA	8
BSU10730	yisI	24
BSU10740	yisJ	8
BSU10750	yisK	776
BSU10760	yisL	226
BSU10770	wprA	1306
BSU10780	yisN	43
BSU10790	asnO	9
BSU10800	yizA	48
BSU10810	yisP	2382
BSU10820	yisQ	23
BSU10830	yisR	599
BSU10840	degA	1103
BSU10850	yisS	109
BSU10860	yisT	2935
BSU10870	yisU	36
BSU10880	yisV	444
BSU10890	yisX	544
BSU10900	yisY	91
BSU10910	yisZ	30
BSU10920	sat	69
BSU10930	yitB	17
BSU10940	yitC	17
BSU10950	yitD	19
BSU10960	yitE	9
BSU10970	yitF	47
BSU10980	yitG	24
BSU10990	yitH	772
BSU11000	yitI	368
BSU11010	yitJ	364
BSU11020	yitK	436
BSU11030	yitL	992
BSU11040	yitM	34
BSU11055	yitO	13
BSU11070	yitP	7
BSU11079	yizB	115
BSU11080	yitQ	378
BSU11090	yitR	153
BSU11100	nprB	80
BSU11110	yitS	3612
BSU11120	yitT	26422
BSU11130	ipi	9106
BSU11139	yizC	890
BSU11140	yitU	3063
BSU11150	yitV	479
BSU11160	yitW	1379
BSU11170	yitY	689
BSU11180	yitZ	97
BSU11190	argC	3853
BSU11200	argJ	4057
BSU11210	argB	1434
BSU11220	argD	5165
BSU11230	carA	4201
BSU11240	carB	21892
BSU11250	argF	8679
BSU11260	yjzC	48
BSU11270	yjzD	1381
BSU11280	yjaU	22
BSU11290	yjaV	10
BSU11300	med	2330
BSU11310	comZ	502
BSU11320	yjzB	26
BSU11330	fabHA	605
BSU11340	fabF	547
BSU11350	yjaZ	30
BSU11360	appD	3476
BSU11370	appF	3748
BSU11381	appA	3066
BSU11382	appA	4862
BSU11390	appB	1988
BSU11400	appC	2782
BSU11410	yjbA	67
BSU11420	trpS	564
BSU11430	oppA	61662
BSU11440	oppB	4027
BSU11450	oppC	3697
BSU11460	oppD	11125
BSU11470	oppF	11698
BSU11480	yjbB	183
BSU11490	yjbC	68174
BSU11500	spxA	59748
BSU11510	yjbE	23
BSU11520	mecA	22345
BSU11530	coiA	87
BSU11540	pepF	1949
BSU11549	yizD	2
BSU11550	yjbH	2829
BSU11560	yjbI	1326
BSU11570	yjbJ	591
BSU11580	yjbK	263
BSU11590	yjbL	107
BSU11600	yjbM	551
BSU11610	ppnK	890
BSU11620	yjbO	1606
BSU11630	yjbP	332
BSU11640	yjbQ	67
BSU11650	tenA	283
BSU11660	tenI	269
BSU11670	thiO	780
BSU11680	thiS	23
BSU11690	thiG	771
BSU11700	thiF	1498
BSU11710	yjbV	1068
BSU11720	fabI	1196
BSU11730	cotO	43
BSU11740	cotZ	9
BSU11750	cotY	10
BSU11760	cotX	26
BSU11770	cotW	3
BSU11780	cotV	14
BSU11790	yjcA	12
BSU11799	yjzK	0
BSU11809	yjcZ	0
BSU11810	spoVIF	3
BSU11820	yjcD	487
BSU11839	yjzE	5941
BSU11840	yjcF	16541
BSU11850	yjcG	22454
BSU11860	yjcH	31938
BSU11870	yjcI	301
BSU11880	yjcJ	729
BSU11890	yjcK	373
BSU11900	yjcL	382
BSU11910	yjcM	190
BSU11920	yjcN	365
BSU11928	yjzF	1
BSU11929	yjzG	4
BSU11930	yjcO	22
BSU11940	yjcP	30
BSU11950	yjcQ	53
BSU11960	yjcR	5
BSU11970	yjcS	20
BSU11980	yjdA	65
BSU11990	yjdB	359
BSU12000	manR	466
BSU12010	manP	39
BSU12020	manA	37
BSU12030	yjdF	214
BSU12040	yjdG	123
BSU12050	yjdH	97
BSU12060	yjdI	182
BSU12069	yjzH	122
BSU12070	yjdJ	17
BSU12080	ctaO	30
BSU12090	cotT	9
BSU12100	yjeA	412
BSU12110	yjfA	100
BSU12120	yjfB	206
BSU12130	yjfC	16
BSU12140	yjgA	576
BSU12150	yjgB	1241
BSU12160	yjgC	25976
BSU12170	yjgD	6017
BSU12180	yjhA	20
BSU12190	yjhB	114
BSU12200	yjiA	67
BSU12210	yjiB	940
BSU12220	yjiC	927
BSU12229	yjzI	100
BSU12230	hemD	436
BSU12240	yjkA	412
BSU12250	yjkB	603
BSU12260	yjlA	251
BSU12270	yjlB	5842
BSU12280	rex	2630
BSU12290	ndh	7996
BSU12300	uxaC	338
BSU12310	exuM	122
BSU12320	yjmC	119
BSU12330	yjmD	220
BSU12340	uxuA	272
BSU12350	yjmF	210
BSU12360	exuT	289
BSU12370	exuR	1329
BSU12380	uxaB	35
BSU12390	uxaA	94
BSU12400	yjnA	136
BSU12410	yjoA	136
BSU12420	yjoB	610
BSU12430	rapA	185667
BSU12440	phrA	10498
BSU12450	yjpA	41
BSU12460	xlyB	448
BSU12470	yjqA	455
BSU12480	yjqB	41
BSU12490	yjqC	116
BSU12500	xkdA	68
BSU12510	xre	713
BSU12519	yjzJ	10
BSU12520	xkdB	59
BSU12530	xkdC	57
BSU12539	ykzK	24
BSU12540	xkdD	78
BSU12550	xtrA	42
BSU12560	xpf	34
BSU12570	xtmA	677
BSU12580	xtmB	1585
BSU12590	xkdE	2252
BSU12600	xkdF	1678
BSU12610	xkdG	2560
BSU12619	ykzL	1329
BSU12620	xkdH	714
BSU12630	xkdI	1011
BSU12640	xkdJ	926
BSU12649	ykzM	208
BSU12650	xkdK	2428
BSU12660	xkdM	1136
BSU12671	xkdN	514
BSU12672	xkzB	12
BSU12680	xkdO	2262
BSU12690	xkdP	316
BSU12700	xkdQ	754
BSU12710	xkdR	208
BSU12720	xkdS	155
BSU12730	xkdT	457
BSU12740	xkdU	424
BSU12749	xkzA	93
BSU12750	xkdV	643
BSU12760	xkdW	152
BSU12770	xkdX	22
BSU12780	xepA	576
BSU12790	xhlA	523
BSU12800	xhlB	712
BSU12810	xlyA	3982
BSU12820	spoIISB	1224
BSU12830	spoIISA	2004
BSU12840	pit	2393
BSU12850	ykaA	1373
BSU12860	ykbA	39
BSU12870	mhqA	770
BSU12880	ykcB	85
BSU12890	ykcC	67
BSU12900	htrA	15427
BSU12910	proG	549
BSU12920	dppA	7739
BSU12930	dppB	7108
BSU12940	dppC	5006
BSU12950	dppD	7261
BSU12960	dppE	13389
BSU12970	ykfA	1572
BSU12980	ykfB	2413
BSU12990	ykfC	2340
BSU13000	ykfD	3553
BSU13010	ykgB	16487
BSU13020	ykgA	18951
BSU13030	ykhA	663
BSU13040	hmp	36
BSU13050	ykzH	14
BSU13060	ykjA	8
BSU13070	ykkA	61
BSU13080	ykkB	53
BSU13090	ykkC	67
BSU13100	ykkD	46
BSU13110	purU	1782
BSU13120	proB	138
BSU13130	proA	247
BSU13140	ohrA	135
BSU13150	ohrR	410
BSU13160	ohrB	22270
BSU13169	ykzN	1592
BSU13170	guaD	29
BSU13180	metE	341
BSU13190	ispA	1694
BSU13200	rsbRB	504
BSU13210	thiX	135
BSU13220	thiW	262
BSU13230	thiV	63
BSU13240	thiU	46
BSU13250	ykoG	71
BSU13260	ykoH	157
BSU13270	ykoI	70
BSU13280	ykoJ	9902
BSU13290	ykzD	68
BSU13299	ykzO	0
BSU13300	mgtE	944
BSU13310	tnrA	393
BSU13320	ykzB	9
BSU13330	ykoL	4
BSU13340	ykoM	9411
BSU13350	ykoN	41
BSU13360	ykoP	75
BSU13370	ykoQ	74
BSU13380	ykoS	90
BSU13390	ykoT	80
BSU13400	ligD	85
BSU13410	ykoV	41
BSU13420	dgcW	137
BSU13430	ykoX	155
BSU13440	ykoY	307
BSU13450	sigI	1704
BSU13460	rsgI	1587
BSU13470	sspD	4
BSU13480	ykrK	290
BSU13490	ykrL	1966
BSU13500	ktrD	192
BSU13509	ykzP	0
BSU13510	ykzE	1
BSU13520	ykrP	262
BSU13530	kinE	658
BSU13540	ogt	803
BSU13550	mtnA	17038
BSU13560	mtnK	10555
BSU13570	mtnU	367
BSU13580	ykrV	844
BSU13590	mtnW	530
BSU13600	mtnX	211
BSU13610	mtnB	277
BSU13620	mtnD	347
BSU13630	ykvA	972
BSU13640	spo0E	1885
BSU13650	eag	393
BSU13660	kinD	4405
BSU13670	mhqR	592
BSU13680	motB	295
BSU13690	motA	212
BSU13700	clpE	414
BSU13710	ykvI	14
BSU13720	queC	394
BSU13730	queD	250
BSU13740	queE	337
BSU13750	ykvM	475
BSU13760	ykvN	87
BSU13770	ykvO	35
BSU13780	ykvP	879
BSU13789	ykzQ	105
BSU13790	ykvQ	267
BSU13799	ykzR	56
BSU13800	ykvR	67
BSU13810	ykvS	109
BSU13819	ykzS	15
BSU13820	ykvT	9
BSU13830	ykvU	55
BSU13840	stoA	100
BSU13850	zosA	330
BSU13860	ykvY	2197
BSU13870	ykvZ	531
BSU13880	glcT	557
BSU13890	ptsG	661
BSU13900	ptsH	1756
BSU13910	ptsI	11639
BSU13920	splA	8
BSU13930	splB	84
BSU13940	ykwB	3208
BSU13950	mcpC	970
BSU13960	ykwC	302
BSU13970	ykwD	108
BSU13980	pbpH	2669
BSU13990	kinA	651
BSU14000	patA	3427
BSU14009	ykzT	47
BSU14010	cheV	378
BSU14020	ykyB	8740
BSU14030	ykuC	1745
BSU14040	ykuD	284
BSU14050	ykuE	617
BSU14060	ykuF	5545
BSU14071	fadG	2752
BSU14072	ykzU	876
BSU14080	ykuH	730
BSU14090	ykuI	3371
BSU14100	ykuJ	1501
BSU14110	ykuK	1455
BSU14120	ykzF	715
BSU14130	ykuL	616
BSU14140	ccpC	1505
BSU14150	ykuN	1278
BSU14160	ykuO	2302
BSU14170	ykuP	2177
BSU14180	dapH	547
BSU14190	dapL	338
BSU14200	ykuS	55
BSU14210	ykuT	1074
BSU14220	ykuU	208
BSU14230	ykuV	214
BSU14240	rok	6267
BSU14250	yknT	13
BSU14260	mobA	143
BSU14270	moeB	823
BSU14280	moeA	1195
BSU14290	mobB	439
BSU14300	moaE	481
BSU14310	moaD	102
BSU14320	yknU	380
BSU14330	yknV	434
BSU14340	yknW	371
BSU14350	yknX	225
BSU14360	yknY	116
BSU14370	yknZ	209
BSU14380	fruR	304
BSU14390	fruK	274
BSU14400	fruA	941
BSU14410	sipT	7491
BSU14420	ykoA	485
BSU14430	ykpA	15676
BSU14440	ykpB	2728
BSU14450	ampS	759
BSU14460	ykpC	184
BSU14470	mreBH	941
BSU14480	abh	1606
BSU14490	kinC	1839
BSU14500	ykqA	504
BSU14510	ktrC	1711
BSU14520	adeC	416
BSU14530	rnjA	26396
BSU14540	ykzG	1072
BSU14550	ykrA	115
BSU14560	def	2078
BSU14569	ykzV	2
BSU14570	ykyA	615
BSU14580	pdhA	4348
BSU14590	pdhB	4077
BSU14600	pdhC	11232
BSU14610	pdhD	12333
BSU14620	slp	81
BSU14629	ykzW	0
BSU14630	speA	255
BSU14640	yktA	39
BSU14650	yktB	1316
BSU14660	ykzI	4553
BSU14670	suhB	4951
BSU14680	ykzC	2719
BSU14690	yktD	219
BSU14700	nprE	2499
BSU14710	ylaA	31
BSU14720	ylaB	5
BSU14730	ylaC	9
BSU14740	ylaD	12
BSU14750	ylaE	111
BSU14760	ylaF	2997
BSU14770	bipA	16977
BSU14780	ylaH	3243
BSU14790	ylaI	187
BSU14800	ylaJ	332
BSU14810	ylaK	53
BSU14820	ylaL	2262
BSU14830	ylaM	153
BSU14840	ylaN	3581
BSU14850	ftsW	1181
BSU14860	pycA	14793
BSU14870	ctaA	437
BSU14880	ctaB	5283
BSU14890	ctaC	1301
BSU14900	ctaD	3003
BSU14910	ctaE	834
BSU14920	ctaF	363
BSU14930	ctaG	1065
BSU14940	ylbA	1058
BSU14950	ylbB	283
BSU14960	ylbC	1849
BSU14970	ylbD	12
BSU14980	ylbE	15
BSU14990	ylbF	4921
BSU15000	ylbG	173
BSU15010	ylbH	210
BSU15020	coaD	177
BSU15030	ylbJ	17
BSU15040	ylbK	424
BSU15050	ylbL	419
BSU15060	ylbM	197
BSU15069	ylzH	2
BSU15070	ylbN	3813
BSU15080	rpmF	4643
BSU15090	ylbO	47
BSU15100	ylbP	7009
BSU15110	ylbQ	870
BSU15120	yllA	1159
BSU15130	yllB	4815
BSU15140	mraW	10333
BSU15150	ftsL	5109
BSU15160	pbpB	5604
BSU15170	spoVD	420
BSU15180	murE	2543
BSU15190	mraY	651
BSU15200	murD	1000
BSU15210	spoVE	985
BSU15220	murG	4974
BSU15230	murB	9575
BSU15240	divIB	2865
BSU15250	ylxW	2390
BSU15260	ylxX	2008
BSU15270	sbp	320
BSU15280	ftsA	9174
BSU15290	ftsZ	15220
BSU15300	bpr	1394
BSU15310	spoIIGA	17
BSU15320	sigE	17
BSU15330	sigG	49
BSU15340	ylmA	151
BSU15350	ylmB	288
BSU15360	ylmC	146
BSU15370	ylmD	4963
BSU15380	ylmE	5084
BSU15390	sepF	4733
BSU15400	ylmG	1705
BSU15410	ylmH	988
BSU15420	divIVA	5137
BSU15430	ileS	3127
BSU15440	ylyA	2
BSU15450	lspA	132
BSU15460	rluD	372
BSU15470	pyrR	1281
BSU15480	pyrP	437
BSU15490	pyrB	112
BSU15500	pyrC	138
BSU15510	pyrAA	140
BSU15520	carB	467
BSU15530	pyrK	154
BSU15540	pyrD	176
BSU15550	pyrF	110
BSU15560	pyrE	141
BSU15570	cysH	1136
BSU15580	cysP	976
BSU15590	sat	394
BSU15600	cysC	430
BSU15610	sumT	675
BSU15620	sirB	1098
BSU15630	sirC	969
BSU15640	yloA	1637
BSU15650	yloB	124
BSU15660	yloC	7590
BSU15670	ylzA	2145
BSU15680	gmk	2889
BSU15690	rpoZ	1056
BSU15700	coaBC	755
BSU15710	priA	2358
BSU15720	def	867
BSU15730	fmt	2689
BSU15740	rsmB	2813
BSU15750	yloN	2029
BSU15760	prpC	738
BSU15770	prkC	1559
BSU15780	yloQ	1924
BSU15790	rpe	883
BSU15800	thiN	124
BSU15810	spoVM	66
BSU15820	rpmB	8579
BSU15830	yloU	645
BSU15840	yloV	6034
BSU15850	sdaAB	2589
BSU15860	sdaAA	4192
BSU15870	recG	5607
BSU15880	ylpC	1981
BSU15890	plsX	2276
BSU15900	fabD	1328
BSU15910	fabG	1524
BSU15920	acpP	1949
BSU15930	rnc	1448
BSU15940	smc	4171
BSU15950	ftsY	1672
BSU15960	ylqB	95
BSU15970	ylxM	2375
BSU15980	ffh	19923
BSU15990	rpsP	1706
BSU16000	ylqC	3015
BSU16010	ylqD	138
BSU16020	rimM	328
BSU16030	trmD	2281
BSU16040	rplS	63128
BSU16050	rbgA	1522
BSU16060	rnhB	232
BSU16070	ylqG	499
BSU16080	ylqH	40
BSU16090	sucC	9056
BSU16100	sucD	9882
BSU16110	dprA	2784
BSU16120	topA	6865
BSU16130	gid	790
BSU16140	xerC	1803
BSU16150	clpQ	1328
BSU16160	hslU	4644
BSU16170	codY	2636
BSU16180	flgB	751
BSU16190	flgC	1292
BSU16200	fliE	966
BSU16210	fliF	4593
BSU16220	fliG	2729
BSU16230	fliH	1389
BSU16240	fliI	4112
BSU16250	fliJ	420
BSU16260	ylxF	750
BSU16270	fliK	1276
BSU16280	flgD	151
BSU16290	flgG	561
BSU16299	ylzI	45
BSU16300	fliL	131
BSU16310	fliM	647
BSU16320	fliY	688
BSU16330	cheY	165
BSU16340	fliZ	287
BSU16350	fliP	238
BSU16360	fliQ	111
BSU16370	fliR	167
BSU16380	flhB	256
BSU16390	flhA	589
BSU16400	flhF	223
BSU16410	ylxH	170
BSU16420	cheB	175
BSU16430	cheA	576
BSU16440	cheW	339
BSU16450	cheC	560
BSU16460	cheD	464
BSU16470	sigD	1935
BSU16480	ylxL	1494
BSU16490	rpsB	18106
BSU16500	tsf	4854
BSU16510	pyrH	1239
BSU16520	frr	1577
BSU16530	uppS	2469
BSU16540	cdsA	954
BSU16550	dxr	2375
BSU16560	rseP	6444
BSU16570	proS	12169
BSU16580	polC	9710
BSU16590	ylxS	2992
BSU16600	nusA	6359
BSU16610	ylxR	772
BSU16620	ylxQ	828
BSU16630	infB	15702
BSU16640	ylxP	4565
BSU16650	rbfA	13067
BSU16660	truB	834
BSU16670	ribC	1063
BSU16680	rpsO	16346
BSU16690	pnpA	21429
BSU16700	ylxY	269
BSU16710	mlpA	365
BSU16720	ymxH	20
BSU16730	spoVFA	4
BSU16740	spoVFB	12
BSU16750	asd	6898
BSU16760	dapG	4240
BSU16770	dapA	4410
BSU16780	rnjB	18506
BSU16790	tepA	122
BSU16799	ylzJ	39
BSU16800	spoIIIE	4502
BSU16810	ymfC	2511
BSU16825	ymfD	86
BSU16845	ymfF	2714
BSU16860	ymfH	8027
BSU16870	fabG	480
BSU16880	ymfJ	97
BSU16890	ymfK	1264
BSU16900	ymfK	582
BSU16910	ymfM	1837
BSU16920	pgsA	358
BSU16930	cinA	1088
BSU16940	recA	8529
BSU16950	pbpX	111
BSU16960	ymdA	102157
BSU16970	ymdB	1107
BSU16980	spoVS	1310
BSU16990	tdh	1308
BSU17000	kbl	1598
BSU17010	ymcB	8034
BSU17020	ymcA	4587
BSU17030	cotE	81
BSU17040	mutS	2204
BSU17050	mutL	2432
BSU17060	ymzD	173
BSU17070	ymcC	118
BSU17080	pksA	820
BSU17090	pksB	507
BSU17100	pksC	742
BSU17110	pksD	374
BSU17120	pksE	421
BSU17130	acpK	19
BSU17140	pksF	253
BSU17150	pksG	158
BSU17160	pksH	63
BSU17170	pksI	35
BSU17180	pksJ	1361
BSU17190	pksL	1684
BSU17200	pksM	1147
BSU17210	pksN	3242
BSU17220	pksR	2003
BSU17230	pksS	602
BSU17240	ymzB	3800
BSU17250	ymaE	96
BSU17260	aprX	265
BSU17266	ymzE	8
BSU17267	ymzE	66
BSU17270	ymaC	53
BSU17280	ymaD	71
BSU17290	ebrB	17
BSU17300	ebrA	8
BSU17310	ymaG	1
BSU17320	ymaF	6
BSU17330	miaA	703
BSU17340	hfq	3846
BSU17350	ymzC	85
BSU17360	ymzA	195
BSU17370	nrdI	1322
BSU17380	nrdE	7194
BSU17390	nrdF	3683
BSU17400	ymaB	501
BSU17410	cwlC	47
BSU17420	spoVK	56
BSU17430	ynbA	529
BSU17440	ynbB	1068
BSU17450	glnR	1128
BSU17460	glnA	10998
BSU17470	ynxB	4
BSU17480	ynzF	24
BSU17490	ynzG	6
BSU17500	ynaB	625
BSU17510	ynaC	734
BSU17520	ynaD	22
BSU17530	ynaE	214
BSU17540	ynaF	78
BSU17550	ynaG	36
BSU17559	ynzI	36
BSU17560	ynaI	72
BSU17570	xynP	385
BSU17580	xynB	650
BSU17590	xylR	720
BSU17600	xylA	1183
BSU17610	xylB	298
BSU17620	yncB	108
BSU17630	yncC	651
BSU17640	alrB	73
BSU17650	yncE	8
BSU17660	yncF	57
BSU17670	cotU	40
BSU17678	ynzJ	37
BSU17680	thyA	198
BSU17690	yncM	2464
BSU17699	ynzK	3
BSU17700	cotC	13
BSU17710	tatAC	687
BSU17720	yndA	6
BSU17730	yndB	4240
BSU17740	ynzB	100
BSU17750	yndD	50
BSU17760	yndE	17
BSU17770	yndF	13
BSU17780	yndG	57
BSU17790	yndH	32
BSU17800	yndJ	62
BSU17810	yndK	11
BSU17820	yndL	15
BSU17830	yndM	11
BSU17840	yndN	28
BSU17850	lexA	8785
BSU17860	yneA	69
BSU17870	yneB	201
BSU17880	ynzC	267
BSU17890	tkt	4296
BSU17900	yneE	23
BSU17910	yneF	1153
BSU17920	ynzD	154
BSU17930	ccdA	211
BSU17940	yneI	180
BSU17950	yneJ	1241
BSU17960	yneK	663
BSU17970	cotM	21
BSU17980	sspP	5
BSU17990	sspO	3
BSU18000	citB	21644
BSU18010	yneN	809
BSU18019	ynzL	16
BSU18020	sspN	43
BSU18030	tlp	64
BSU18040	yneP	68
BSU18050	yneQ	64
BSU18060	yneR	3121
BSU18070	yneS	1847
BSU18080	yneT	7678
BSU18090	parE	2050
BSU18100	parC	2538
BSU18110	ynfC	5551
BSU18120	alsT	1934
BSU18130	eglS	54
BSU18140	ynfE	3
BSU18150	xynC	398
BSU18160	xynD	501
BSU18170	yngA	3
BSU18180	yngB	561
BSU18190	yngC	1277
BSU18200	yngD	104
BSU18210	yngE	476
BSU18220	yngF	114
BSU18230	yngG	114
BSU18239	yngHB	15
BSU18240	yngH	224
BSU18250	yngI	224
BSU18260	yngJ	139
BSU18270	ynzE	4
BSU18280	yngK	50
BSU18290	yngL	4
BSU18300	ppsE	476
BSU18310	ppsD	2290
BSU18320	ppsC	1871
BSU18330	ppsB	1067
BSU18340	ppsA	2202
BSU18350	dacC	1433
BSU18360	yoxA	852
BSU18370	yoeA	494
BSU18380	iseA	16998
BSU18390	yoeC	608
BSU18400	yoeD	160
BSU18410	ggt	3117
BSU18420	ftsR	237
BSU18430	yogA	105
BSU18440	gltD	2413
BSU18450	gltA	5462
BSU18460	gltC	625
BSU18470	proJ	148
BSU18480	proH	138
BSU18490	rtp	105
BSU18500	fabG	209
BSU18510	yoxC	7217
BSU18520	yoxB	10565
BSU18530	yoaA	4222
BSU18540	yoaB	33
BSU18550	yoaC	29
BSU18560	yoaD	33
BSU18570	yoaE	531
BSU18580	yoaF	153
BSU18590	yoaG	23
BSU18600	yozQ	75
BSU18610	yoaH	63
BSU18620	yoaI	109
BSU18630	exlX	650
BSU18640	yoaK	125
BSU18650	pelB	42
BSU18660	yoaM	7
BSU18669	yozS	21
BSU18670	yoaN	14
BSU18680	yoaO	8
BSU18690	yoaP	79
BSU18700	yoaQ	10
BSU18709	yozT	2
BSU18710	yozF	21
BSU18720	yoaR	10
BSU18730	yoaS	112
BSU18740	yozG	158
BSU18750	yoaT	519
BSU18760	yoaU	68
BSU18770	cyeA	41
BSU18780	yoaW	60
BSU18790	yoaZ	127
BSU18800	penP	718
BSU18810	yobA	41
BSU18819	yozU	10
BSU18820	yobB	15
BSU18830	pps	1533
BSU18840	xynA	329
BSU18849	yozV	8
BSU18850	yobD	267
BSU18860	yozH	47
BSU18870	yozI	212
BSU18880	yobE	395
BSU18890	yobF	776
BSU18898	yozW	20
BSU18899	yozX	2
BSU18900	yozJ	7
BSU18908	yozY	1442
BSU18909	yozZ	115
BSU18910	rapK	482
BSU18920	phrK	389
BSU18930	yobH	37
BSU18940	yozK	3
BSU18950	yozL	4
BSU18960	yozM	25
BSU18970	yobI	1930
BSU18979	yoyA	58
BSU18980	yobJ	351
BSU18990	yobK	84
BSU19000	yobL	511
BSU19010	yobM	186
BSU19020	yobN	12
BSU19030	yobO	2350
BSU19040	csaA	578
BSU19050	yobQ	192
BSU19060	yobR	268
BSU19070	yobS	109
BSU19080	yobT	327
BSU19090	yobU	17
BSU19100	yobV	94
BSU19110	yobW	2
BSU19120	czrA	352
BSU19130	yocA	5159
BSU19140	yozB	2670
BSU19150	yocB	20186
BSU19160	yocC	19
BSU19170	yocD	516
BSU19180	des	600
BSU19190	desK	750
BSU19200	desR	460
BSU19210	yocH	3066
BSU19220	yocI	206
BSU19230	yocJ	430
BSU19240	yocK	10829
BSU19250	yocL	43
BSU19259	yoyB	200
BSU19260	yocM	126
BSU19270	yozN	108
BSU19280	yocN	102
BSU19290	yozO	500
BSU19300	yozC	1371
BSU19310	dhaS	36318
BSU19320	sqhC	1060
BSU19330	sodF	432
BSU19340	yocR	355
BSU19350	yocS	963
BSU19360	odhB	31142
BSU19370	sucA	42380
BSU19380	yojO	822
BSU19390	yojN	346
BSU19400	sodC	117
BSU19410	cwlS	1278
BSU19420	yojK	122
BSU19430	yojJ	821
BSU19440	yojI	164
BSU19450	rsbRC	77
BSU19460	yojG	460
BSU19470	yojF	132
BSU19479	yoyC	149
BSU19480	yojE	94
BSU19490	gerT	1
BSU19510	yojB	45
BSU19520	yojA	246
BSU19530	yodA	57
BSU19540	yodB	303
BSU19550	yodC	311
BSU19560	yodD	844
BSU19570	yodE	358
BSU19579	yoyD	67
BSU19580	yodF	914
BSU19590	ctpA	1860
BSU19600	yodH	18
BSU19610	yodI	7
BSU19620	yodJ	1002
BSU19630	deoD	331
BSU19639	yoyE	6
BSU19640	yodL	180
BSU19650	yodM	104
BSU19660	yozD	0
BSU19669	yoyF	3
BSU19670	yodN	16
BSU19680	yozE	102
BSU19689	yokU	10
BSU19690	kamA	101
BSU19700	yodP	26
BSU19710	yodQ	29
BSU19720	yodR	2
BSU19730	yodS	4
BSU19740	yodT	5
BSU19749	yoyG	19
BSU19750	cgeE	106
BSU19760	cgeD	23
BSU19770	cgeC	2
BSU19780	cgeA	16
BSU19790	cgeB	38
BSU19800	phy	44
BSU19810	ypqP	11
BSU19820	yotN	5
BSU19830	yotM	5
BSU19840	yotL	49
BSU19850	yotK	1
BSU19860	yotJ	4
BSU19870	yotI	2
BSU19880	yotH	0
BSU19890	yotG	1
BSU19900	yotF	0
BSU19910	yotE	10
BSU19920	yotD	1
BSU19930	yotC	0
BSU19940	yotB	30
BSU19950	sspC	5
BSU19970	yosX	4
BSU19980	yosW	3
BSU19990	yosV	4
BSU19999	yojW	4
BSU20000	yosU	4
BSU20010	yosT	25
BSU20020	yosS	25
BSU20030	yosR	9
BSU20040	nrdF	254
BSU20050	yosQ	0
BSU20060	nrdEB	62
BSU20070	nrdI	0
BSU20080	yosL	6
BSU20090	yosK	7
BSU20100	yosJ	1
BSU20110	yosI	3
BSU20120	yosH	10
BSU20130	yosG	10
BSU20140	yosF	1
BSU20150	yosE	1
BSU20160	yosD	2
BSU20170	yosC	16
BSU20180	yosB	11
BSU20190	yosA	46
BSU20200	yorZ	11
BSU20210	yorY	3
BSU20220	yorX	8
BSU20230	yorW	3
BSU20240	yorV	3
BSU20250	mtbP	15
BSU20260	yorT	0
BSU20270	yorS	9
BSU20280	yorR	1
BSU20290	yorQ	1
BSU20300	yorP	6
BSU20310	yorO	3
BSU20320	yorN	1
BSU20330	yorM	8
BSU20340	yorL	120
BSU20350	yorK	38
BSU20360	yorJ	13
BSU20370	yorI	26
BSU20380	yorH	9
BSU20390	yorG	21
BSU20400	yorF	23
BSU20410	yorE	7
BSU20420	yorD	1309
BSU20430	yorC	59
BSU20440	yorB	321
BSU20450	yorA	497
BSU20460	yoqZ	70
BSU20470	yoqY	0
BSU20480	yoqX	3
BSU20490	yoqW	958
BSU20500	ligB	84
BSU20510	yoqU	1
BSU20520	yoqT	4
BSU20530	yoqS	2
BSU20540	yoqR	0
BSU20550	yoqP	1
BSU20560	yoqO	67
BSU20570	yoqN	2
BSU20580	yoqM	104
BSU20590	yoqL	17
BSU20600	yoqK	2
BSU20610	yoqJ	14
BSU20620	yoqI	6
BSU20630	yoqH	27
BSU20640	yoqG	3
BSU20650	yoqF	3
BSU20660	yoqE	1
BSU20670	yoqD	6
BSU20680	yoqC	3
BSU20690	yoqB	0
BSU20700	yoqA	5
BSU20710	yopZ	0
BSU20720	yopY	3
BSU20730	yopX	5
BSU20740	yopW	5
BSU20750	yopV	11
BSU20760	yopU	10
BSU20770	yopT	51
BSU20780	yopS	460
BSU20790	yopR	1517
BSU20800	yopQ	2767
BSU20810	yopP	936
BSU20820	yopO	60
BSU20830	yopN	41
BSU20840	yopM	39
BSU20850	yopL	255
BSU20860	yopK	1031
BSU20870	yopJ	189
BSU20880	yopI	161
BSU20890	yopH	145
BSU20900	yopG	36
BSU20910	yopF	18
BSU20920	yopE	65
BSU20928	yoyH	48
BSU20929	yoyI	48
BSU20930	yopD	293
