BSU	GeneID	Abundance
BSU10680	gerPE	2
BSU10690	gerPD	0
BSU10700	gerPC	8
BSU10710	gerPB	4
BSU10720	gerPA	0
BSU10730	yisI	0
BSU10740	yisJ	0
BSU10750	yisK	88
BSU10760	yisL	116
BSU10770	wprA	1278
BSU10780	yisN	2
BSU10790	asnO	1
BSU10800	yizA	6
BSU10810	yisP	120
BSU10820	yisQ	4
BSU10830	yisR	71
BSU10840	degA	135
BSU10850	yisS	5
BSU10860	yisT	241
BSU10870	yisU	9
BSU10880	yisV	179
BSU10890	yisX	63
BSU10900	yisY	20
BSU10910	yisZ	1
BSU10920	sat	1
BSU10930	yitB	0
BSU10940	yitC	7
BSU10950	yitD	3
BSU10960	yitE	0
BSU10970	yitF	30
BSU10980	yitG	6
BSU10990	yitH	235
BSU11000	yitI	51
BSU11010	yitJ	481
BSU11020	yitK	76
BSU11030	yitL	123
BSU11040	yitM	69
BSU11055	yitO	14
BSU11070	yitP	10
BSU11079	yizB	24
BSU11080	yitQ	85
BSU11090	yitR	47
BSU11100	nprB	43
BSU11110	yitS	666
BSU11120	yitT	1304
BSU11130	ipi	796
BSU11139	yizC	73
BSU11140	yitU	149
BSU11150	yitV	91
BSU11160	yitW	561
BSU11170	yitY	57
BSU11180	yitZ	27
BSU11190	argC	65
BSU11200	argJ	208
BSU11210	argB	105
BSU11220	argD	530
BSU11230	carA	385
BSU11240	carB	3737
BSU11250	argF	2010
BSU11260	yjzC	156
BSU11270	yjzD	264
BSU11280	yjaU	14
BSU11290	yjaV	2
BSU11300	med	1156
BSU11310	comZ	289
BSU11320	yjzB	4
BSU11330	fabHA	739
BSU11340	fabF	1593
BSU11350	yjaZ	0
BSU11360	appD	328
BSU11370	appF	634
BSU11381	appA	998
BSU11382	appA	1850
BSU11390	appB	685
BSU11400	appC	871
BSU11410	yjbA	4
BSU11420	trpS	296
BSU11430	oppA	1763
BSU11440	oppB	119
BSU11450	oppC	154
BSU11460	oppD	554
BSU11470	oppF	513
BSU11480	yjbB	45
BSU11490	yjbC	930
BSU11500	spxA	3521
BSU11510	yjbE	14
BSU11520	mecA	1551
BSU11530	coiA	61
BSU11540	pepF	1645
BSU11549	yizD	0
BSU11550	yjbH	583
BSU11560	yjbI	154
BSU11570	yjbJ	1023
BSU11580	yjbK	88
BSU11590	yjbL	2
BSU11600	yjbM	48
BSU11610	ppnK	185
BSU11620	yjbO	888
BSU11630	yjbP	30
BSU11640	yjbQ	27
BSU11650	tenA	1336
BSU11660	tenI	1595
BSU11670	thiO	5862
BSU11680	thiS	281
BSU11690	thiG	6389
BSU11700	thiF	10207
BSU11710	yjbV	8256
BSU11720	fabI	1056
BSU11730	cotO	18
BSU11740	cotZ	3
BSU11750	cotY	2
BSU11760	cotX	5
BSU11770	cotW	0
BSU11780	cotV	3
BSU11790	yjcA	4
BSU11799	yjzK	0
BSU11809	yjcZ	2
BSU11810	spoVIF	0
BSU11820	yjcD	73
BSU11839	yjzE	797
BSU11840	yjcF	1647
BSU11850	yjcG	1463
BSU11860	yjcH	978
BSU11870	yjcI	868
BSU11880	yjcJ	3211
BSU11890	yjcK	177
BSU11900	yjcL	282
BSU11910	yjcM	8
BSU11920	yjcN	100
BSU11928	yjzF	1
BSU11929	yjzG	0
BSU11930	yjcO	8
BSU11940	yjcP	2
BSU11950	yjcQ	7
BSU11960	yjcR	0
BSU11970	yjcS	6
BSU11980	yjdA	41
BSU11990	yjdB	3
BSU12000	manR	11
BSU12010	manP	1
BSU12020	manA	0
BSU12030	yjdF	39
BSU12040	yjdG	25
BSU12050	yjdH	12
BSU12060	yjdI	40
BSU12069	yjzH	23
BSU12070	yjdJ	2
BSU12080	ctaO	15
BSU12090	cotT	0
BSU12100	yjeA	36
BSU12110	yjfA	28
BSU12120	yjfB	83
BSU12130	yjfC	0
BSU12140	yjgA	8
BSU12150	yjgB	25
BSU12160	yjgC	1248
BSU12170	yjgD	144
BSU12180	yjhA	17
BSU12190	yjhB	134
BSU12200	yjiA	15
BSU12210	yjiB	152
BSU12220	yjiC	467
BSU12229	yjzI	21
BSU12230	hemD	273
BSU12240	yjkA	134
BSU12250	yjkB	62
BSU12260	yjlA	72
BSU12270	yjlB	316
BSU12280	rex	447
BSU12290	ndh	3181
BSU12300	uxaC	2
BSU12310	exuM	1
BSU12320	yjmC	1
BSU12330	yjmD	3
BSU12340	uxuA	2
BSU12350	yjmF	4
BSU12360	exuT	1
BSU12370	exuR	51
BSU12380	uxaB	1
BSU12390	uxaA	7
BSU12400	yjnA	110
BSU12410	yjoA	93
BSU12420	yjoB	60
BSU12430	rapA	52155
BSU12440	phrA	4217
BSU12450	yjpA	11
BSU12460	xlyB	49
BSU12470	yjqA	85
BSU12480	yjqB	33
BSU12490	yjqC	105
BSU12500	xkdA	15
BSU12510	xre	85
BSU12519	yjzJ	0
BSU12520	xkdB	0
BSU12530	xkdC	3
BSU12539	ykzK	1
BSU12540	xkdD	6
BSU12550	xtrA	4
BSU12560	xpf	0
BSU12570	xtmA	4
BSU12580	xtmB	13
BSU12590	xkdE	16
BSU12600	xkdF	12
BSU12610	xkdG	5
BSU12619	ykzL	8
BSU12620	xkdH	2
BSU12630	xkdI	3
BSU12640	xkdJ	4
BSU12649	ykzM	2
BSU12650	xkdK	7
BSU12660	xkdM	6
BSU12671	xkdN	3
BSU12672	xkzB	0
BSU12680	xkdO	66
BSU12690	xkdP	4
BSU12700	xkdQ	2
BSU12710	xkdR	0
BSU12720	xkdS	0
BSU12730	xkdT	12
BSU12740	xkdU	0
BSU12749	xkzA	1
BSU12750	xkdV	9
BSU12760	xkdW	0
BSU12770	xkdX	0
BSU12780	xepA	7
BSU12790	xhlA	6
BSU12800	xhlB	1
BSU12810	xlyA	14
BSU12820	spoIISB	133
BSU12830	spoIISA	83
BSU12840	pit	193
BSU12850	ykaA	37
BSU12860	ykbA	106
BSU12870	mhqA	223
BSU12880	ykcB	13
BSU12890	ykcC	17
BSU12900	htrA	510
BSU12910	proG	119
BSU12920	dppA	1010
BSU12930	dppB	1828
BSU12940	dppC	2161
BSU12950	dppD	4406
BSU12960	dppE	8308
BSU12970	ykfA	248
BSU12980	ykfB	859
BSU12990	ykfC	773
BSU13000	ykfD	1324
BSU13010	ykgB	1290
BSU13020	ykgA	492
BSU13030	ykhA	373
BSU13040	hmp	21
BSU13050	ykzH	1
BSU13060	ykjA	0
BSU13070	ykkA	10
BSU13080	ykkB	14
BSU13090	ykkC	9
BSU13100	ykkD	3
BSU13110	purU	816
BSU13120	proB	579
BSU13130	proA	1553
BSU13140	ohrA	7
BSU13150	ohrR	24
BSU13160	ohrB	4133
BSU13169	ykzN	109
BSU13170	guaD	31
BSU13180	metE	2078
BSU13190	ispA	393
BSU13200	rsbRB	80
BSU13210	thiX	1187
BSU13220	thiW	2800
BSU13230	thiV	762
BSU13240	thiU	765
BSU13250	ykoG	5
BSU13260	ykoH	30
BSU13270	ykoI	20
BSU13280	ykoJ	156
BSU13290	ykzD	2
BSU13299	ykzO	3
BSU13300	mgtE	242
BSU13310	tnrA	184
BSU13320	ykzB	3
BSU13330	ykoL	2
BSU13340	ykoM	119
BSU13350	ykoN	5
BSU13360	ykoP	1
BSU13370	ykoQ	15
BSU13380	ykoS	5
BSU13390	ykoT	21
BSU13400	ligD	13
BSU13410	ykoV	7
BSU13420	dgcW	30
BSU13430	ykoX	29
BSU13440	ykoY	151
BSU13450	sigI	8
BSU13460	rsgI	41
BSU13470	sspD	2
BSU13480	ykrK	33
BSU13490	ykrL	437
BSU13500	ktrD	111
BSU13509	ykzP	0
BSU13510	ykzE	0
BSU13520	ykrP	86
BSU13530	kinE	85
BSU13540	ogt	80
BSU13550	mtnA	30189
BSU13560	mtnK	14449
BSU13570	mtnU	216
BSU13580	ykrV	868
BSU13590	mtnW	1073
BSU13600	mtnX	634
BSU13610	mtnB	675
BSU13620	mtnD	1449
BSU13630	ykvA	145
BSU13640	spo0E	551
BSU13650	eag	21
BSU13660	kinD	1421
BSU13670	mhqR	168
BSU13680	motB	509
BSU13690	motA	348
BSU13700	clpE	286
BSU13710	ykvI	1
BSU13720	queC	83
BSU13730	queD	53
BSU13740	queE	150
BSU13750	ykvM	149
BSU13760	ykvN	16
BSU13770	ykvO	5
BSU13780	ykvP	28
BSU13789	ykzQ	4
BSU13790	ykvQ	6
BSU13799	ykzR	2
BSU13800	ykvR	1
BSU13810	ykvS	0
BSU13819	ykzS	3
BSU13820	ykvT	3
BSU13830	ykvU	3
BSU13840	stoA	30
BSU13850	zosA	2555
BSU13860	ykvY	267
BSU13870	ykvZ	8
BSU13880	glcT	53
BSU13890	ptsG	1693
BSU13900	ptsH	681
BSU13910	ptsI	4066
BSU13920	splA	0
BSU13930	splB	33
BSU13940	ykwB	106
BSU13950	mcpC	236
BSU13960	ykwC	974
BSU13970	ykwD	18
BSU13980	pbpH	267
BSU13990	kinA	56
BSU14000	patA	600
BSU14009	ykzT	4
BSU14010	cheV	107
BSU14020	ykyB	90
BSU14030	ykuC	279
BSU14040	ykuD	40
BSU14050	ykuE	59
BSU14060	ykuF	177
BSU14071	fadG	195
BSU14072	ykzU	47
BSU14080	ykuH	28
BSU14090	ykuI	239
BSU14100	ykuJ	35
BSU14110	ykuK	94
BSU14120	ykzF	27
BSU14130	ykuL	35
BSU14140	ccpC	190
BSU14150	ykuN	3
BSU14160	ykuO	9
BSU14170	ykuP	13
BSU14180	dapH	496
BSU14190	dapL	224
BSU14200	ykuS	64
BSU14210	ykuT	98
BSU14220	ykuU	112
BSU14230	ykuV	107
BSU14240	rok	171
BSU14250	yknT	2
BSU14260	mobA	22
BSU14270	moeB	108
BSU14280	moeA	600
BSU14290	mobB	192
BSU14300	moaE	269
BSU14310	moaD	91
BSU14320	yknU	129
BSU14330	yknV	225
BSU14340	yknW	197
BSU14350	yknX	38
BSU14360	yknY	61
BSU14370	yknZ	195
BSU14380	fruR	572
BSU14390	fruK	342
BSU14400	fruA	1248
BSU14410	sipT	501
BSU14420	ykoA	12
BSU14430	ykpA	1759
BSU14440	ykpB	374
BSU14450	ampS	70
BSU14460	ykpC	11
BSU14470	mreBH	26
BSU14480	abh	48
BSU14490	kinC	122
BSU14500	ykqA	87
BSU14510	ktrC	349
BSU14520	adeC	129
BSU14530	rnjA	2822
BSU14540	ykzG	35
BSU14550	ykrA	80
BSU14560	def	50
BSU14569	ykzV	0
BSU14570	ykyA	46
BSU14580	pdhA	972
BSU14590	pdhB	1228
BSU14600	pdhC	4314
BSU14610	pdhD	5593
BSU14620	slp	12
BSU14629	ykzW	32
BSU14630	speA	77
BSU14640	yktA	24
BSU14650	yktB	28
BSU14660	ykzI	393
BSU14670	suhB	115
BSU14680	ykzC	91
BSU14690	yktD	37
BSU14700	nprE	120
BSU14710	ylaA	2
BSU14720	ylaB	2
BSU14730	ylaC	5
BSU14740	ylaD	8
BSU14750	ylaE	10
BSU14760	ylaF	525
BSU14770	bipA	1964
BSU14780	ylaH	625
BSU14790	ylaI	11
BSU14800	ylaJ	35
BSU14810	ylaK	4
BSU14820	ylaL	298
BSU14830	ylaM	20
BSU14840	ylaN	888
BSU14850	ftsW	1642
BSU14860	pycA	22516
BSU14870	ctaA	392
BSU14880	ctaB	868
BSU14890	ctaC	93
BSU14900	ctaD	184
BSU14910	ctaE	24
BSU14920	ctaF	11
BSU14930	ctaG	47
BSU14940	ylbA	222
BSU14950	ylbB	22
BSU14960	ylbC	108
BSU14970	ylbD	5
BSU14980	ylbE	0
BSU14990	ylbF	415
BSU15000	ylbG	9
BSU15010	ylbH	69
BSU15020	coaD	115
BSU15030	ylbJ	5
BSU15040	ylbK	23
BSU15050	ylbL	71
BSU15060	ylbM	110
BSU15069	ylzH	1
BSU15070	ylbN	559
BSU15080	rpmF	2964
BSU15090	ylbO	22
BSU15100	ylbP	627
BSU15110	ylbQ	58
BSU15120	yllA	151
BSU15130	yllB	124
BSU15140	mraW	594
BSU15150	ftsL	756
BSU15160	pbpB	621
BSU15170	spoVD	7
BSU15180	murE	93
BSU15190	mraY	99
BSU15200	murD	309
BSU15210	spoVE	430
BSU15220	murG	170
BSU15230	murB	262
BSU15240	divIB	55
BSU15250	ylxW	95
BSU15260	ylxX	131
BSU15270	sbp	11
BSU15280	ftsA	984
BSU15290	ftsZ	5869
BSU15300	bpr	1895
BSU15310	spoIIGA	9
BSU15320	sigE	7
BSU15330	sigG	22
BSU15340	ylmA	23
BSU15350	ylmB	417
BSU15360	ylmC	130
BSU15370	ylmD	624
BSU15380	ylmE	591
BSU15390	sepF	1613
BSU15400	ylmG	665
BSU15410	ylmH	122
BSU15420	divIVA	710
BSU15430	ileS	2552
BSU15440	ylyA	1
BSU15450	lspA	7
BSU15460	rluD	219
BSU15470	pyrR	690
BSU15480	pyrP	2761
BSU15490	pyrB	572
BSU15500	pyrC	1640
BSU15510	pyrAA	1651
BSU15520	carB	8317
BSU15530	pyrK	2464
BSU15540	pyrD	2812
BSU15550	pyrF	1814
BSU15560	pyrE	1795
BSU15570	cysH	1217
BSU15580	cysP	2069
BSU15590	sat	2470
BSU15600	cysC	2665
BSU15610	sumT	3117
BSU15620	sirB	3182
BSU15630	sirC	1902
BSU15640	yloA	522
BSU15650	yloB	43
BSU15660	yloC	399
BSU15670	ylzA	256
BSU15680	gmk	415
BSU15690	rpoZ	111
BSU15700	coaBC	79
BSU15710	priA	196
BSU15720	def	58
BSU15730	fmt	604
BSU15740	rsmB	1107
BSU15750	yloN	1130
BSU15760	prpC	146
BSU15770	prkC	385
BSU15780	yloQ	529
BSU15790	rpe	332
BSU15800	thiN	56
BSU15810	spoVM	21
BSU15820	rpmB	1486
BSU15830	yloU	83
BSU15840	yloV	904
BSU15850	sdaAB	158
BSU15860	sdaAA	726
BSU15870	recG	550
BSU15880	ylpC	671
BSU15890	plsX	938
BSU15900	fabD	464
BSU15910	fabG	1494
BSU15920	acpP	1303
BSU15930	rnc	226
BSU15940	smc	947
BSU15950	ftsY	603
BSU15960	ylqB	296
BSU15970	ylxM	227
BSU15980	ffh	3957
BSU15990	rpsP	1481
BSU16000	ylqC	1210
BSU16010	ylqD	7
BSU16020	rimM	68
BSU16030	trmD	252
BSU16040	rplS	4876
BSU16050	rbgA	171
BSU16060	rnhB	72
BSU16070	ylqG	215
BSU16080	ylqH	15
BSU16090	sucC	1560
BSU16100	sucD	3272
BSU16110	dprA	195
BSU16120	topA	1139
BSU16130	gid	119
BSU16140	xerC	138
BSU16150	clpQ	310
BSU16160	hslU	1082
BSU16170	codY	617
BSU16180	flgB	16
BSU16190	flgC	67
BSU16200	fliE	75
BSU16210	fliF	280
BSU16220	fliG	143
BSU16230	fliH	111
BSU16240	fliI	430
BSU16250	fliJ	38
BSU16260	ylxF	78
BSU16270	fliK	212
BSU16280	flgD	58
BSU16290	flgG	305
BSU16299	ylzI	20
BSU16300	fliL	43
BSU16310	fliM	141
BSU16320	fliY	114
BSU16330	cheY	36
BSU16340	fliZ	56
BSU16350	fliP	39
BSU16360	fliQ	27
BSU16370	fliR	49
BSU16380	flhB	102
BSU16390	flhA	236
BSU16400	flhF	71
BSU16410	ylxH	59
BSU16420	cheB	106
BSU16430	cheA	267
BSU16440	cheW	97
BSU16450	cheC	140
BSU16460	cheD	201
BSU16470	sigD	137
BSU16480	ylxL	88
BSU16490	rpsB	871
BSU16500	tsf	957
BSU16510	pyrH	222
BSU16520	frr	267
BSU16530	uppS	152
BSU16540	cdsA	41
BSU16550	dxr	91
BSU16560	rseP	1436
BSU16570	proS	3121
BSU16580	polC	990
BSU16590	ylxS	187
BSU16600	nusA	909
BSU16610	ylxR	142
BSU16620	ylxQ	172
BSU16630	infB	4328
BSU16640	ylxP	699
BSU16650	rbfA	1800
BSU16660	truB	38
BSU16670	ribC	159
BSU16680	rpsO	1546
BSU16690	pnpA	3855
BSU16700	ylxY	10
BSU16710	mlpA	51
BSU16720	ymxH	5
BSU16730	spoVFA	0
BSU16740	spoVFB	0
BSU16750	asd	936
BSU16760	dapG	999
BSU16770	dapA	1552
BSU16780	rnjB	12645
BSU16790	tepA	26
BSU16799	ylzJ	10
BSU16800	spoIIIE	912
BSU16810	ymfC	110
BSU16825	ymfD	27
BSU16845	ymfF	242
BSU16860	ymfH	1047
BSU16870	fabG	53
BSU16880	ymfJ	6
BSU16890	ymfK	83
BSU16900	ymfK	32
BSU16910	ymfM	241
BSU16920	pgsA	56
BSU16930	cinA	718
BSU16940	recA	6698
BSU16950	pbpX	3
BSU16960	ymdA	37789
BSU16970	ymdB	241
BSU16980	spoVS	306
BSU16990	tdh	21
BSU17000	kbl	23
BSU17010	ymcB	3842
BSU17020	ymcA	806
BSU17030	cotE	4
BSU17040	mutS	467
BSU17050	mutL	810
BSU17060	ymzD	25
BSU17070	ymcC	15
BSU17080	pksA	161
BSU17090	pksB	23
BSU17100	pksC	33
BSU17110	pksD	85
BSU17120	pksE	200
BSU17130	acpK	24
BSU17140	pksF	414
BSU17150	pksG	224
BSU17160	pksH	84
BSU17170	pksI	40
BSU17180	pksJ	4599
BSU17190	pksL	4582
BSU17200	pksM	2980
BSU17210	pksN	3604
BSU17220	pksR	2200
BSU17230	pksS	80
BSU17240	ymzB	54
BSU17250	ymaE	71
BSU17260	aprX	40
BSU17266	ymzE	1
BSU17267	ymzE	4
BSU17270	ymaC	3
BSU17280	ymaD	12
BSU17290	ebrB	16
BSU17300	ebrA	6
BSU17310	ymaG	3
BSU17320	ymaF	0
BSU17330	miaA	37
BSU17340	hfq	115
BSU17350	ymzC	8
BSU17360	ymzA	19
BSU17370	nrdI	86
BSU17380	nrdE	2320
BSU17390	nrdF	2163
BSU17400	ymaB	232
BSU17410	cwlC	14
BSU17420	spoVK	18
BSU17430	ynbA	16
BSU17440	ynbB	118
BSU17450	glnR	561
BSU17460	glnA	12493
BSU17470	ynxB	1
BSU17480	ynzF	9
BSU17490	ynzG	2
BSU17500	ynaB	48
BSU17510	ynaC	69
BSU17520	ynaD	1
BSU17530	ynaE	7
BSU17540	ynaF	3
BSU17550	ynaG	0
BSU17559	ynzI	4
BSU17560	ynaI	2
BSU17570	xynP	6
BSU17580	xynB	18
BSU17590	xylR	23
BSU17600	xylA	32
BSU17610	xylB	8
BSU17620	yncB	1
BSU17630	yncC	37
BSU17640	alrB	21
BSU17650	yncE	0
BSU17660	yncF	6
BSU17670	cotU	1
BSU17678	ynzJ	0
BSU17680	thyA	28
BSU17690	yncM	532
BSU17699	ynzK	0
BSU17700	cotC	1
BSU17710	tatAC	20
BSU17720	yndA	0
BSU17730	yndB	648
BSU17740	ynzB	6
BSU17750	yndD	4
BSU17760	yndE	1
BSU17770	yndF	3
BSU17780	yndG	25
BSU17790	yndH	10
BSU17800	yndJ	60
BSU17810	yndK	3
BSU17820	yndL	4
BSU17830	yndM	3
BSU17840	yndN	2
BSU17850	lexA	397
BSU17860	yneA	1
BSU17870	yneB	22
BSU17880	ynzC	3
BSU17890	tkt	3927
BSU17900	yneE	4
BSU17910	yneF	26
BSU17920	ynzD	27
BSU17930	ccdA	7
BSU17940	yneI	8
BSU17950	yneJ	121
BSU17960	yneK	121
BSU17970	cotM	0
BSU17980	sspP	0
BSU17990	sspO	0
BSU18000	citB	15876
BSU18010	yneN	220
BSU18019	ynzL	2
BSU18020	sspN	4
BSU18030	tlp	2
BSU18040	yneP	3
BSU18050	yneQ	7
BSU18060	yneR	330
BSU18070	yneS	91
BSU18080	yneT	882
BSU18090	parE	402
BSU18100	parC	1193
BSU18110	ynfC	845
BSU18120	alsT	83
BSU18130	eglS	54
BSU18140	ynfE	0
BSU18150	xynC	448
BSU18160	xynD	311
BSU18170	yngA	6
BSU18180	yngB	102
BSU18190	yngC	317
BSU18200	yngD	8
BSU18210	yngE	18
BSU18220	yngF	8
BSU18230	yngG	5
BSU18239	yngHB	0
BSU18240	yngH	10
BSU18250	yngI	4
BSU18260	yngJ	9
BSU18270	ynzE	0
BSU18280	yngK	9
BSU18290	yngL	2
BSU18300	ppsE	548
BSU18310	ppsD	1797
BSU18320	ppsC	1072
BSU18330	ppsB	1334
BSU18340	ppsA	1793
BSU18350	dacC	396
BSU18360	yoxA	144
BSU18370	yoeA	435
BSU18380	iseA	1359
BSU18390	yoeC	14
BSU18400	yoeD	12
BSU18410	ggt	182
BSU18420	ftsR	82
BSU18430	yogA	21
BSU18440	gltD	17300
BSU18450	gltA	30993
BSU18460	gltC	191
BSU18470	proJ	41
BSU18480	proH	25
BSU18490	rtp	29
BSU18500	fabG	41
BSU18510	yoxC	189
BSU18520	yoxB	430
BSU18530	yoaA	275
BSU18540	yoaB	167
BSU18550	yoaC	78
BSU18560	yoaD	13
BSU18570	yoaE	822
BSU18580	yoaF	93
BSU18590	yoaG	0
BSU18600	yozQ	4
BSU18610	yoaH	40
BSU18620	yoaI	8
BSU18630	exlX	142
BSU18640	yoaK	36
BSU18650	pelB	8
BSU18660	yoaM	1
BSU18669	yozS	3
BSU18670	yoaN	2
BSU18680	yoaO	1
BSU18690	yoaP	6
BSU18700	yoaQ	1
BSU18709	yozT	3
BSU18710	yozF	2
BSU18720	yoaR	0
BSU18730	yoaS	0
BSU18740	yozG	8
BSU18750	yoaT	60
BSU18760	yoaU	0
BSU18770	cyeA	9
BSU18780	yoaW	33
BSU18790	yoaZ	28
BSU18800	penP	129
BSU18810	yobA	5
BSU18819	yozU	0
BSU18820	yobB	5
BSU18830	pps	120
BSU18840	xynA	220
BSU18849	yozV	0
BSU18850	yobD	0
BSU18860	yozH	1
BSU18870	yozI	4
BSU18880	yobE	76
BSU18890	yobF	63
BSU18898	yozW	1
BSU18899	yozX	0
BSU18900	yozJ	2
BSU18908	yozY	16
BSU18909	yozZ	2
BSU18910	rapK	31
BSU18920	phrK	7
BSU18930	yobH	0
BSU18940	yozK	0
BSU18950	yozL	0
BSU18960	yozM	7
BSU18970	yobI	40
BSU18979	yoyA	4
BSU18980	yobJ	13
BSU18990	yobK	27
BSU19000	yobL	24
BSU19010	yobM	13
BSU19020	yobN	1
BSU19030	yobO	72
BSU19040	csaA	185
BSU19050	yobQ	17
BSU19060	yobR	19
BSU19070	yobS	3
BSU19080	yobT	14
BSU19090	yobU	20
BSU19100	yobV	13
BSU19110	yobW	1
BSU19120	czrA	15
BSU19130	yocA	149
BSU19140	yozB	238
BSU19150	yocB	515
BSU19160	yocC	2
BSU19170	yocD	152
BSU19180	des	78
BSU19190	desK	88
BSU19200	desR	66
BSU19210	yocH	1465
BSU19220	yocI	64
BSU19230	yocJ	18
BSU19240	yocK	1294
BSU19250	yocL	3
BSU19259	yoyB	7
BSU19260	yocM	1
BSU19270	yozN	4
BSU19280	yocN	12
BSU19290	yozO	24
BSU19300	yozC	17
BSU19310	dhaS	1330
BSU19320	sqhC	16
BSU19330	sodF	3
BSU19340	yocR	125
BSU19350	yocS	1273
BSU19360	odhB	5403
BSU19370	sucA	8298
BSU19380	yojO	317
BSU19390	yojN	47
BSU19400	sodC	8
BSU19410	cwlS	64
BSU19420	yojK	28
BSU19430	yojJ	20
BSU19440	yojI	134
BSU19450	rsbRC	113
BSU19460	yojG	426
BSU19470	yojF	61
BSU19479	yoyC	7
BSU19480	yojE	73
BSU19490	gerT	1
BSU19510	yojB	3
BSU19520	yojA	9
BSU19530	yodA	10
BSU19540	yodB	71
BSU19550	yodC	275
BSU19560	yodD	76
BSU19570	yodE	12
BSU19579	yoyD	2
BSU19580	yodF	302
BSU19590	ctpA	1093
BSU19600	yodH	4
BSU19610	yodI	1
BSU19620	yodJ	66
BSU19630	deoD	54
BSU19639	yoyE	0
BSU19640	yodL	39
BSU19650	yodM	18
BSU19660	yozD	0
BSU19669	yoyF	0
BSU19670	yodN	0
BSU19680	yozE	72
BSU19689	yokU	1
BSU19690	kamA	4
BSU19700	yodP	1
BSU19710	yodQ	1
BSU19720	yodR	0
BSU19730	yodS	0
BSU19740	yodT	3
BSU19749	yoyG	20
BSU19750	cgeE	33
BSU19760	cgeD	7
BSU19770	cgeC	0
BSU19780	cgeA	1
BSU19790	cgeB	5
BSU19800	phy	7
BSU19810	ypqP	1
BSU19820	yotN	0
BSU19830	yotM	0
BSU19840	yotL	20
BSU19850	yotK	0
BSU19860	yotJ	0
BSU19870	yotI	1
BSU19880	yotH	0
BSU19890	yotG	1
BSU19900	yotF	0
BSU19910	yotE	1
BSU19920	yotD	0
BSU19930	yotC	0
BSU19940	yotB	3
BSU19950	sspC	1
BSU19970	yosX	0
BSU19980	yosW	0
BSU19990	yosV	0
BSU19999	yojW	0
BSU20000	yosU	0
BSU20010	yosT	2
BSU20020	yosS	3
BSU20030	yosR	0
BSU20040	nrdF	2
BSU20050	yosQ	0
BSU20060	nrdEB	0
BSU20070	nrdI	0
BSU20080	yosL	0
BSU20090	yosK	0
BSU20100	yosJ	0
BSU20110	yosI	0
BSU20120	yosH	0
BSU20130	yosG	0
BSU20140	yosF	0
BSU20150	yosE	0
BSU20160	yosD	0
BSU20170	yosC	0
BSU20180	yosB	0
BSU20190	yosA	3
BSU20200	yorZ	0
BSU20210	yorY	0
BSU20220	yorX	0
BSU20230	yorW	0
BSU20240	yorV	0
BSU20250	mtbP	0
BSU20260	yorT	0
BSU20270	yorS	0
BSU20280	yorR	0
BSU20290	yorQ	1
BSU20300	yorP	1
BSU20310	yorO	1
BSU20320	yorN	0
BSU20330	yorM	0
BSU20340	yorL	1
BSU20350	yorK	0
BSU20360	yorJ	0
BSU20370	yorI	0
BSU20380	yorH	2
BSU20390	yorG	2
BSU20400	yorF	1
BSU20410	yorE	1
BSU20420	yorD	14
BSU20430	yorC	0
BSU20440	yorB	14
BSU20450	yorA	23
BSU20460	yoqZ	0
BSU20470	yoqY	0
BSU20480	yoqX	0
BSU20490	yoqW	96
BSU20500	ligB	3
BSU20510	yoqU	0
BSU20520	yoqT	0
BSU20530	yoqS	0
BSU20540	yoqR	0
BSU20550	yoqP	0
BSU20560	yoqO	9
BSU20570	yoqN	0
BSU20580	yoqM	61
BSU20590	yoqL	0
BSU20600	yoqK	0
BSU20610	yoqJ	2
BSU20620	yoqI	0
BSU20630	yoqH	0
BSU20640	yoqG	0
BSU20650	yoqF	1
BSU20660	yoqE	0
BSU20670	yoqD	0
BSU20680	yoqC	0
BSU20690	yoqB	0
BSU20700	yoqA	0
BSU20710	yopZ	2
BSU20720	yopY	0
BSU20730	yopX	0
BSU20740	yopW	1
BSU20750	yopV	1
BSU20760	yopU	0
BSU20770	yopT	2
BSU20780	yopS	66
BSU20790	yopR	42
BSU20800	yopQ	70
BSU20810	yopP	15
BSU20820	yopO	0
BSU20830	yopN	0
BSU20840	yopM	2
BSU20850	yopL	26
BSU20860	yopK	44
BSU20870	yopJ	16
BSU20880	yopI	10
BSU20890	yopH	20
BSU20900	yopG	0
BSU20910	yopF	0
BSU20920	yopE	1
BSU20928	yoyH	8
BSU20929	yoyI	2
BSU20930	yopD	26
BSU20940	yopC	77
BSU20950	yopB	0
BSU20960	yopA	34
BSU20970	yonX	3
BSU20980	yonV	4
BSU20990	yonU	44
BSU20999	yoyJ	41
BSU21000	yonT	68
BSU21010	yonS	12
BSU21020	yonR	0
BSU21030	yonP	1
BSU21040	yonO	1
BSU21050	yonN	0
BSU21060	yonK	0
BSU21070	yonJ	0
BSU21080	yonI	3
BSU21090	yonH	1
BSU21100	yonG	0
BSU21110	yonF	5
BSU21120	yonE	9
BSU21130	yonD	8
BSU21140	yonC	0
BSU21150	yonB	3
BSU21160	yonA	2
BSU21170	yomZ	0
BSU21180	yomY	0
BSU21190	yomX	0
BSU21200	yomW	0
BSU21210	yomV	0
BSU21220	yomU	4
BSU21229	youA	0
BSU21230	yomT	0
BSU21240	yomS	0
BSU21250	yomR	1
BSU21260	yomQ	1
BSU21270	yomP	0
BSU21280	yomO	0
