BSU	GeneID	Abundance
BSU10560	yhjM	117
BSU10570	yhjN	538
BSU10580	yhjO	6
BSU10590	yhjP	551
BSU10600	yhjQ	4
BSU10610	yhjR	3
BSU10620	addB	2788
BSU10630	addA	5670
BSU10640	sbcD	1786
BSU10650	sbcC	6656
BSU10660	yisB	648
BSU10670	gerPF	1
BSU10680	gerPE	6
BSU10690	gerPD	5
BSU10700	gerPC	20
BSU10710	gerPB	3
BSU10720	gerPA	3
BSU10730	yisI	9
BSU10740	yisJ	1
BSU10750	yisK	648
BSU10760	yisL	343
BSU10770	wprA	18160
BSU10780	yisN	28
BSU10790	asnO	12
BSU10800	yizA	16
BSU10810	yisP	218
BSU10820	yisQ	8
BSU10830	yisR	193
BSU10840	degA	400
BSU10850	yisS	26
BSU10860	yisT	395
BSU10870	yisU	10
BSU10880	yisV	258
BSU10890	yisX	301
BSU10900	yisY	91
BSU10910	yisZ	4
BSU10920	sat	7
BSU10930	yitB	9
BSU10940	yitC	12
BSU10950	yitD	8
BSU10960	yitE	0
BSU10970	yitF	43
BSU10980	yitG	17
BSU10990	yitH	860
BSU11000	yitI	428
BSU11010	yitJ	715
BSU11020	yitK	983
BSU11030	yitL	721
BSU11040	yitM	51
BSU11055	yitO	9
BSU11070	yitP	7
BSU11079	yizB	7
BSU11080	yitQ	53
BSU11090	yitR	49
BSU11100	nprB	47
BSU11110	yitS	868
BSU11120	yitT	595
BSU11130	ipi	336
BSU11139	yizC	225
BSU11140	yitU	580
BSU11150	yitV	703
BSU11160	yitW	804
BSU11170	yitY	602
BSU11180	yitZ	278
BSU11190	argC	3557
BSU11200	argJ	3951
BSU11210	argB	2120
BSU11220	argD	4765
BSU11230	carA	3547
BSU11240	carB	18485
BSU11250	argF	7486
BSU11260	yjzC	52
BSU11270	yjzD	515
BSU11280	yjaU	31
BSU11290	yjaV	2
BSU11300	med	1234
BSU11310	comZ	213
BSU11320	yjzB	16
BSU11330	fabHA	3043
BSU11340	fabF	5440
BSU11350	yjaZ	2
BSU11360	appD	841
BSU11370	appF	1920
BSU11381	appA	3435
BSU11382	appA	5273
BSU11390	appB	1422
BSU11400	appC	2076
BSU11410	yjbA	60
BSU11420	trpS	3214
BSU11430	oppA	23051
BSU11440	oppB	1877
BSU11450	oppC	1789
BSU11460	oppD	5828
BSU11470	oppF	5478
BSU11480	yjbB	53
BSU11490	yjbC	2983
BSU11500	spxA	7032
BSU11510	yjbE	28
BSU11520	mecA	3348
BSU11530	coiA	384
BSU11540	pepF	6106
BSU11549	yizD	0
BSU11550	yjbH	852
BSU11560	yjbI	185
BSU11570	yjbJ	2282
BSU11580	yjbK	298
BSU11590	yjbL	61
BSU11600	yjbM	410
BSU11610	ppnK	786
BSU11620	yjbO	2025
BSU11630	yjbP	154
BSU11640	yjbQ	479
BSU11650	tenA	5884
BSU11660	tenI	6303
BSU11670	thiO	18918
BSU11680	thiS	639
BSU11690	thiG	17059
BSU11700	thiF	30630
BSU11710	yjbV	25100
BSU11720	fabI	10852
BSU11730	cotO	82
BSU11740	cotZ	0
BSU11750	cotY	4
BSU11760	cotX	7
BSU11770	cotW	12
BSU11780	cotV	5
BSU11790	yjcA	10
BSU11799	yjzK	0
BSU11809	yjcZ	1
BSU11810	spoVIF	3
BSU11820	yjcD	333
BSU11839	yjzE	635
BSU11840	yjcF	2587
BSU11850	yjcG	2839
BSU11860	yjcH	1969
BSU11870	yjcI	1561
BSU11880	yjcJ	3876
BSU11890	yjcK	232
BSU11900	yjcL	183
BSU11910	yjcM	1392
BSU11920	yjcN	591
BSU11928	yjzF	4
BSU11929	yjzG	7
BSU11930	yjcO	48
BSU11940	yjcP	96
BSU11950	yjcQ	148
BSU11960	yjcR	1
BSU11970	yjcS	202
BSU11980	yjdA	693
BSU11990	yjdB	10
BSU12000	manR	60
BSU12010	manP	5
BSU12020	manA	3
BSU12030	yjdF	87
BSU12040	yjdG	131
BSU12050	yjdH	60
BSU12060	yjdI	205
BSU12069	yjzH	547
BSU12070	yjdJ	22
BSU12080	ctaO	18
BSU12090	cotT	2
BSU12100	yjeA	632
BSU12110	yjfA	178
BSU12120	yjfB	868
BSU12130	yjfC	6
BSU12140	yjgA	33
BSU12150	yjgB	5
BSU12160	yjgC	712
BSU12170	yjgD	104
BSU12180	yjhA	127
BSU12190	yjhB	91
BSU12200	yjiA	13
BSU12210	yjiB	225
BSU12220	yjiC	447
BSU12229	yjzI	25
BSU12230	hemD	592
BSU12240	yjkA	317
BSU12250	yjkB	198
BSU12260	yjlA	501
BSU12270	yjlB	104
BSU12280	rex	4093
BSU12290	ndh	16328
BSU12300	uxaC	10
BSU12310	exuM	5
BSU12320	yjmC	1
BSU12330	yjmD	2
BSU12340	uxuA	11
BSU12350	yjmF	6
BSU12360	exuT	12
BSU12370	exuR	217
BSU12380	uxaB	15
BSU12390	uxaA	33
BSU12400	yjnA	102
BSU12410	yjoA	2402
BSU12420	yjoB	2315
BSU12430	rapA	9716
BSU12440	phrA	298
BSU12450	yjpA	70
BSU12460	xlyB	106
BSU12470	yjqA	727
BSU12480	yjqB	89
BSU12490	yjqC	233
BSU12500	xkdA	38
BSU12510	xre	272
BSU12519	yjzJ	0
BSU12520	xkdB	4
BSU12530	xkdC	17
BSU12539	ykzK	9
BSU12540	xkdD	21
BSU12550	xtrA	11
BSU12560	xpf	10
BSU12570	xtmA	75
BSU12580	xtmB	140
BSU12590	xkdE	291
BSU12600	xkdF	233
BSU12610	xkdG	239
BSU12619	ykzL	107
BSU12620	xkdH	65
BSU12630	xkdI	82
BSU12640	xkdJ	108
BSU12649	ykzM	29
BSU12650	xkdK	282
BSU12660	xkdM	142
BSU12671	xkdN	60
BSU12672	xkzB	2
BSU12680	xkdO	471
BSU12690	xkdP	56
BSU12700	xkdQ	101
BSU12710	xkdR	36
BSU12720	xkdS	34
BSU12730	xkdT	125
BSU12740	xkdU	71
BSU12749	xkzA	22
BSU12750	xkdV	153
BSU12760	xkdW	43
BSU12770	xkdX	2
BSU12780	xepA	122
BSU12790	xhlA	59
BSU12800	xhlB	16
BSU12810	xlyA	154
BSU12820	spoIISB	57
BSU12830	spoIISA	77
BSU12840	pit	1845
BSU12850	ykaA	526
BSU12860	ykbA	433
BSU12870	mhqA	312
BSU12880	ykcB	36
BSU12890	ykcC	39
BSU12900	htrA	608
BSU12910	proG	598
BSU12920	dppA	1177
BSU12930	dppB	404
BSU12940	dppC	173
BSU12950	dppD	310
BSU12960	dppE	581
BSU12970	ykfA	150
BSU12980	ykfB	186
BSU12990	ykfC	201
BSU13000	ykfD	248
BSU13010	ykgB	8579
BSU13020	ykgA	345
BSU13030	ykhA	2154
BSU13040	hmp	110
BSU13050	ykzH	4
BSU13060	ykjA	2
BSU13070	ykkA	36
BSU13080	ykkB	35
BSU13090	ykkC	28
BSU13100	ykkD	31
BSU13110	purU	2225
BSU13120	proB	3120
BSU13130	proA	5840
BSU13140	ohrA	313
BSU13150	ohrR	108
BSU13160	ohrB	587
BSU13169	ykzN	30
BSU13170	guaD	41
BSU13180	metE	3963
BSU13190	ispA	78
BSU13200	rsbRB	1617
BSU13210	thiX	5865
BSU13220	thiW	14002
BSU13230	thiV	2722
BSU13240	thiU	4412
BSU13250	ykoG	53
BSU13260	ykoH	203
BSU13270	ykoI	105
BSU13280	ykoJ	177
BSU13290	ykzD	1
BSU13299	ykzO	0
BSU13300	mgtE	666
BSU13310	tnrA	400
BSU13320	ykzB	6
BSU13330	ykoL	14
BSU13340	ykoM	348
BSU13350	ykoN	4
BSU13360	ykoP	3
BSU13370	ykoQ	15
BSU13380	ykoS	9
BSU13390	ykoT	22
BSU13400	ligD	115
BSU13410	ykoV	47
BSU13420	dgcW	427
BSU13430	ykoX	125
BSU13440	ykoY	137
BSU13450	sigI	43
BSU13460	rsgI	129
BSU13470	sspD	1
BSU13480	ykrK	161
BSU13490	ykrL	1788
BSU13500	ktrD	166
BSU13509	ykzP	0
BSU13510	ykzE	2
BSU13520	ykrP	9
BSU13530	kinE	243
BSU13540	ogt	319
BSU13550	mtnA	120956
BSU13560	mtnK	43201
BSU13570	mtnU	1368
BSU13580	ykrV	4326
BSU13590	mtnW	2740
BSU13600	mtnX	1647
BSU13610	mtnB	1518
BSU13620	mtnD	2564
BSU13630	ykvA	193
BSU13640	spo0E	171
BSU13650	eag	21
BSU13660	kinD	1338
BSU13670	mhqR	354
BSU13680	motB	3655
BSU13690	motA	3024
BSU13700	clpE	1340
BSU13710	ykvI	8
BSU13720	queC	429
BSU13730	queD	476
BSU13740	queE	657
BSU13750	ykvM	849
BSU13760	ykvN	28
BSU13770	ykvO	16
BSU13780	ykvP	5
BSU13789	ykzQ	6
BSU13790	ykvQ	33
BSU13799	ykzR	13
BSU13800	ykvR	37
BSU13810	ykvS	171
BSU13819	ykzS	13
BSU13820	ykvT	3
BSU13830	ykvU	21
BSU13840	stoA	111
BSU13850	zosA	2151
BSU13860	ykvY	2058
BSU13870	ykvZ	91
BSU13880	glcT	656
BSU13890	ptsG	16438
BSU13900	ptsH	4754
BSU13910	ptsI	63689
BSU13920	splA	58
BSU13930	splB	306
BSU13940	ykwB	229
BSU13950	mcpC	8577
BSU13960	ykwC	3003
BSU13970	ykwD	72
BSU13980	pbpH	1207
BSU13990	kinA	323
BSU14000	patA	1659
BSU14009	ykzT	6
BSU14010	cheV	1895
BSU14020	ykyB	422
BSU14030	ykuC	600
BSU14040	ykuD	78
BSU14050	ykuE	129
BSU14060	ykuF	605
BSU14071	fadG	345
BSU14072	ykzU	84
BSU14080	ykuH	148
BSU14090	ykuI	1710
BSU14100	ykuJ	741
BSU14110	ykuK	1056
BSU14120	ykzF	186
BSU14130	ykuL	80
BSU14140	ccpC	326
BSU14150	ykuN	836
BSU14160	ykuO	1248
BSU14170	ykuP	989
BSU14180	dapH	6196
BSU14190	dapL	2650
BSU14200	ykuS	509
BSU14210	ykuT	151
BSU14220	ykuU	212
BSU14230	ykuV	143
BSU14240	rok	1752
BSU14250	yknT	3
BSU14260	mobA	238
BSU14270	moeB	738
BSU14280	moeA	1710
BSU14290	mobB	645
BSU14300	moaE	833
BSU14310	moaD	207
BSU14320	yknU	78
BSU14330	yknV	149
BSU14340	yknW	2555
BSU14350	yknX	3607
BSU14360	yknY	2677
BSU14370	yknZ	5283
BSU14380	fruR	788
BSU14390	fruK	988
BSU14400	fruA	555
BSU14410	sipT	572
BSU14420	ykoA	106
BSU14430	ykpA	4964
BSU14440	ykpB	1382
BSU14450	ampS	1458
BSU14460	ykpC	45
BSU14470	mreBH	183
BSU14480	abh	1073
BSU14490	kinC	664
BSU14500	ykqA	531
BSU14510	ktrC	1119
BSU14520	adeC	2149
BSU14530	rnjA	23533
BSU14540	ykzG	329
BSU14550	ykrA	424
BSU14560	def	625
BSU14569	ykzV	0
BSU14570	ykyA	145
BSU14580	pdhA	11719
BSU14590	pdhB	12379
BSU14600	pdhC	30084
BSU14610	pdhD	36077
BSU14620	slp	0
BSU14629	ykzW	0
BSU14630	speA	364
BSU14640	yktA	317
BSU14650	yktB	684
BSU14660	ykzI	151
BSU14670	suhB	677
BSU14680	ykzC	414
BSU14690	yktD	103
BSU14700	nprE	454
BSU14710	ylaA	29
BSU14720	ylaB	2
BSU14730	ylaC	35
BSU14740	ylaD	36
BSU14750	ylaE	49
BSU14760	ylaF	789
BSU14770	bipA	7311
BSU14780	ylaH	2034
BSU14790	ylaI	94
BSU14800	ylaJ	46
BSU14810	ylaK	25
BSU14820	ylaL	5078
BSU14830	ylaM	84
BSU14840	ylaN	403
BSU14850	ftsW	827
BSU14860	pycA	61795
BSU14870	ctaA	426
BSU14880	ctaB	2371
BSU14890	ctaC	101
BSU14900	ctaD	158
BSU14910	ctaE	24
BSU14920	ctaF	14
BSU14930	ctaG	46
BSU14940	ylbA	413
BSU14950	ylbB	41
BSU14960	ylbC	399
BSU14970	ylbD	11
BSU14980	ylbE	0
BSU14990	ylbF	1614
BSU15000	ylbG	143
BSU15010	ylbH	446
BSU15020	coaD	410
BSU15030	ylbJ	3
BSU15040	ylbK	264
BSU15050	ylbL	611
BSU15060	ylbM	184
BSU15069	ylzH	0
BSU15070	ylbN	3292
BSU15080	rpmF	15211
BSU15090	ylbO	87
BSU15100	ylbP	410
BSU15110	ylbQ	294
BSU15120	yllA	2111
BSU15130	yllB	674
BSU15140	mraW	2488
BSU15150	ftsL	1768
BSU15160	pbpB	3124
BSU15170	spoVD	36
BSU15180	murE	1252
BSU15190	mraY	1349
BSU15200	murD	3007
BSU15210	spoVE	1508
BSU15220	murG	1500
BSU15230	murB	3289
BSU15240	divIB	663
BSU15250	ylxW	1062
BSU15260	ylxX	919
BSU15270	sbp	165
BSU15280	ftsA	6786
BSU15290	ftsZ	18501
BSU15300	bpr	325
BSU15310	spoIIGA	8
BSU15320	sigE	13
BSU15330	sigG	29
BSU15340	ylmA	432
BSU15350	ylmB	939
BSU15360	ylmC	246
BSU15370	ylmD	2827
BSU15380	ylmE	2706
BSU15390	sepF	4053
BSU15400	ylmG	1172
BSU15410	ylmH	1200
BSU15420	divIVA	2689
BSU15430	ileS	19470
BSU15440	ylyA	8
BSU15450	lspA	54
BSU15460	rluD	495
BSU15470	pyrR	832
BSU15480	pyrP	1923
BSU15490	pyrB	326
BSU15500	pyrC	858
BSU15510	pyrAA	910
BSU15520	carB	4392
BSU15530	pyrK	1400
BSU15540	pyrD	1873
BSU15550	pyrF	1226
BSU15560	pyrE	2236
BSU15570	cysH	2800
BSU15580	cysP	3124
BSU15590	sat	4778
BSU15600	cysC	5347
BSU15610	sumT	6862
BSU15620	sirB	4360
BSU15630	sirC	3889
BSU15640	yloA	2005
BSU15650	yloB	182
BSU15660	yloC	1477
BSU15670	ylzA	542
BSU15680	gmk	1323
BSU15690	rpoZ	604
BSU15700	coaBC	494
BSU15710	priA	1428
BSU15720	def	174
BSU15730	fmt	1758
BSU15740	rsmB	2788
BSU15750	yloN	2936
BSU15760	prpC	1248
BSU15770	prkC	4845
BSU15780	yloQ	3051
BSU15790	rpe	1819
BSU15800	thiN	344
BSU15810	spoVM	161
BSU15820	rpmB	13046
BSU15830	yloU	1097
BSU15840	yloV	14588
BSU15850	sdaAB	514
BSU15860	sdaAA	1153
BSU15870	recG	1111
BSU15880	ylpC	3029
BSU15890	plsX	4201
BSU15900	fabD	7913
BSU15910	fabG	7672
BSU15920	acpP	60128
BSU15930	rnc	2289
BSU15940	smc	3228
BSU15950	ftsY	1709
BSU15960	ylqB	4091
BSU15970	ylxM	945
BSU15980	ffh	14042
BSU15990	rpsP	1441
BSU16000	ylqC	5658
BSU16010	ylqD	214
BSU16020	rimM	527
BSU16030	trmD	1245
BSU16040	rplS	32069
BSU16050	rbgA	1144
BSU16060	rnhB	1065
BSU16070	ylqG	2606
BSU16080	ylqH	293
BSU16090	sucC	20048
BSU16100	sucD	14492
BSU16110	dprA	1197
BSU16120	topA	5710
BSU16130	gid	1230
BSU16140	xerC	1602
BSU16150	clpQ	1532
BSU16160	hslU	6317
BSU16170	codY	3579
BSU16180	flgB	173
BSU16190	flgC	461
BSU16200	fliE	369
BSU16210	fliF	4159
BSU16220	fliG	4598
BSU16230	fliH	2273
BSU16240	fliI	5862
BSU16250	fliJ	592
BSU16260	ylxF	1767
BSU16270	fliK	5433
BSU16280	flgD	1247
BSU16290	flgG	6775
BSU16299	ylzI	490
BSU16300	fliL	1631
BSU16310	fliM	8309
BSU16320	fliY	10163
BSU16330	cheY	2491
BSU16340	fliZ	2835
BSU16350	fliP	1195
BSU16360	fliQ	688
BSU16370	fliR	1088
BSU16380	flhB	2001
BSU16390	flhA	5007
BSU16400	flhF	2896
BSU16410	ylxH	2218
BSU16420	cheB	4303
BSU16430	cheA	12438
BSU16440	cheW	2782
BSU16450	cheC	5232
BSU16460	cheD	3443
BSU16470	sigD	3764
BSU16480	ylxL	3538
BSU16490	rpsB	39420
BSU16500	tsf	18921
BSU16510	pyrH	1719
BSU16520	frr	5739
BSU16530	uppS	824
BSU16540	cdsA	589
BSU16550	dxr	1967
BSU16560	rseP	4438
BSU16570	proS	12589
BSU16580	polC	3489
BSU16590	ylxS	1099
BSU16600	nusA	6198
BSU16610	ylxR	608
BSU16620	ylxQ	816
BSU16630	infB	24314
BSU16640	ylxP	1052
BSU16650	rbfA	4355
BSU16660	truB	739
BSU16670	ribC	1234
BSU16680	rpsO	27013
BSU16690	pnpA	18729
BSU16700	ylxY	318
BSU16710	mlpA	465
BSU16720	ymxH	38
BSU16730	spoVFA	5
BSU16740	spoVFB	8
BSU16750	asd	9614
BSU16760	dapG	7417
BSU16770	dapA	7632
BSU16780	rnjB	21561
BSU16790	tepA	78
BSU16799	ylzJ	16
BSU16800	spoIIIE	2043
BSU16810	ymfC	552
BSU16825	ymfD	94
BSU16845	ymfF	3013
BSU16860	ymfH	7193
BSU16870	fabG	320
BSU16880	ymfJ	78
BSU16890	ymfK	326
BSU16900	ymfK	238
BSU16910	ymfM	1462
BSU16920	pgsA	508
BSU16930	cinA	2940
BSU16940	recA	13419
BSU16950	pbpX	79
BSU16960	ymdA	36474
BSU16970	ymdB	1025
BSU16980	spoVS	1131
BSU16990	tdh	632
BSU17000	kbl	436
BSU17010	ymcB	2854
BSU17020	ymcA	976
BSU17030	cotE	9
BSU17040	mutS	979
BSU17050	mutL	2354
BSU17060	ymzD	41
BSU17070	ymcC	48
BSU17080	pksA	142
BSU17090	pksB	103
BSU17100	pksC	154
BSU17110	pksD	217
BSU17120	pksE	330
BSU17130	acpK	6
BSU17140	pksF	198
BSU17150	pksG	163
BSU17160	pksH	88
BSU17170	pksI	25
BSU17180	pksJ	1345
BSU17190	pksL	1705
BSU17200	pksM	1971
BSU17210	pksN	2994
BSU17220	pksR	1914
BSU17230	pksS	459
BSU17240	ymzB	286
BSU17250	ymaE	704
BSU17260	aprX	28
BSU17266	ymzE	0
BSU17267	ymzE	23
BSU17270	ymaC	46
BSU17280	ymaD	238
BSU17290	ebrB	22
BSU17300	ebrA	4
BSU17310	ymaG	1
BSU17320	ymaF	2
BSU17330	miaA	218
BSU17340	hfq	446
BSU17350	ymzC	30
BSU17360	ymzA	49
BSU17370	nrdI	236
BSU17380	nrdE	5744
BSU17390	nrdF	5419
BSU17400	ymaB	612
BSU17410	cwlC	15
BSU17420	spoVK	33
BSU17430	ynbA	364
BSU17440	ynbB	1315
BSU17450	glnR	2995
BSU17460	glnA	80182
BSU17470	ynxB	6
BSU17480	ynzF	18
BSU17490	ynzG	4
BSU17500	ynaB	173
BSU17510	ynaC	203
BSU17520	ynaD	8
BSU17530	ynaE	21
BSU17540	ynaF	24
BSU17550	ynaG	11
BSU17559	ynzI	20
BSU17560	ynaI	21
BSU17570	xynP	87
BSU17580	xynB	31
BSU17590	xylR	193
BSU17600	xylA	323
BSU17610	xylB	86
BSU17620	yncB	50
BSU17630	yncC	41
BSU17640	alrB	6
BSU17650	yncE	11
BSU17660	yncF	137
BSU17670	cotU	5
BSU17678	ynzJ	4
BSU17680	thyA	236
BSU17690	yncM	695
BSU17699	ynzK	0
BSU17700	cotC	2
BSU17710	tatAC	44
BSU17720	yndA	4
BSU17730	yndB	754
BSU17740	ynzB	24
BSU17750	yndD	6
BSU17760	yndE	3
BSU17770	yndF	14
BSU17780	yndG	94
BSU17790	yndH	23
BSU17800	yndJ	240
BSU17810	yndK	52
BSU17820	yndL	2
BSU17830	yndM	2
BSU17840	yndN	303
BSU17850	lexA	3446
BSU17860	yneA	16
BSU17870	yneB	64
BSU17880	ynzC	77
BSU17890	tkt	48097
BSU17900	yneE	18
BSU17910	yneF	147
BSU17920	ynzD	33
BSU17930	ccdA	65
BSU17940	yneI	90
BSU17950	yneJ	452
BSU17960	yneK	262
BSU17970	cotM	5
BSU17980	sspP	1
BSU17990	sspO	0
BSU18000	citB	31324
BSU18010	yneN	253
BSU18019	ynzL	0
BSU18020	sspN	3
BSU18030	tlp	1
BSU18040	yneP	24
BSU18050	yneQ	47
BSU18060	yneR	1180
BSU18070	yneS	258
BSU18080	yneT	1273
BSU18090	parE	2069
BSU18100	parC	6510
BSU18110	ynfC	927
BSU18120	alsT	1680
BSU18130	eglS	140
BSU18140	ynfE	0
BSU18150	xynC	406
BSU18160	xynD	417
BSU18170	yngA	4
BSU18180	yngB	129
BSU18190	yngC	423
BSU18200	yngD	23
BSU18210	yngE	22
BSU18220	yngF	0
BSU18230	yngG	5
BSU18239	yngHB	0
BSU18240	yngH	5
BSU18250	yngI	9
BSU18260	yngJ	5
BSU18270	ynzE	0
BSU18280	yngK	3
BSU18290	yngL	2
BSU18300	ppsE	695
BSU18310	ppsD	1914
BSU18320	ppsC	1493
BSU18330	ppsB	948
BSU18340	ppsA	1279
BSU18350	dacC	370
BSU18360	yoxA	232
BSU18370	yoeA	352
BSU18380	iseA	9967
BSU18390	yoeC	20
BSU18400	yoeD	1
BSU18410	ggt	46
BSU18420	ftsR	213
BSU18430	yogA	57
BSU18440	gltD	50527
BSU18450	gltA	100812
BSU18460	gltC	517
BSU18470	proJ	281
BSU18480	proH	209
BSU18490	rtp	145
BSU18500	fabG	3539
BSU18510	yoxC	132
BSU18520	yoxB	114
BSU18530	yoaA	67
BSU18540	yoaB	510
BSU18550	yoaC	274
BSU18560	yoaD	64
BSU18570	yoaE	2913
BSU18580	yoaF	707
BSU18590	yoaG	149
BSU18600	yozQ	23
BSU18610	yoaH	588
BSU18620	yoaI	33
BSU18630	exlX	357
BSU18640	yoaK	80
BSU18650	pelB	22
BSU18660	yoaM	4
BSU18669	yozS	60
BSU18670	yoaN	6
BSU18680	yoaO	1
BSU18690	yoaP	8
BSU18700	yoaQ	0
BSU18709	yozT	1
BSU18710	yozF	4
BSU18720	yoaR	4
BSU18730	yoaS	10
BSU18740	yozG	8
BSU18750	yoaT	74
BSU18760	yoaU	36
BSU18770	cyeA	34
BSU18780	yoaW	4
BSU18790	yoaZ	52
BSU18800	penP	725
BSU18810	yobA	10
BSU18819	yozU	2
BSU18820	yobB	0
BSU18830	pps	314
BSU18840	xynA	2461
BSU18849	yozV	13
BSU18850	yobD	22
BSU18860	yozH	6
BSU18870	yozI	47
BSU18880	yobE	146
BSU18890	yobF	119
BSU18898	yozW	9
BSU18899	yozX	0
BSU18900	yozJ	14
BSU18908	yozY	61
BSU18909	yozZ	0
BSU18910	rapK	140
BSU18920	phrK	56
BSU18930	yobH	0
BSU18940	yozK	0
BSU18950	yozL	0
BSU18960	yozM	3
BSU18970	yobI	456
BSU18979	yoyA	16
BSU18980	yobJ	631
BSU18990	yobK	70
BSU19000	yobL	183
BSU19010	yobM	97
BSU19020	yobN	3
BSU19030	yobO	121
BSU19040	csaA	282
BSU19050	yobQ	344
BSU19060	yobR	359
BSU19070	yobS	93
BSU19080	yobT	188
BSU19090	yobU	33
BSU19100	yobV	48
BSU19110	yobW	0
BSU19120	czrA	256
BSU19130	yocA	596
BSU19140	yozB	272
BSU19150	yocB	153
BSU19160	yocC	1
BSU19170	yocD	303
BSU19180	des	39
BSU19190	desK	113
BSU19200	desR	63
BSU19210	yocH	1933
BSU19220	yocI	292
BSU19230	yocJ	397
BSU19240	yocK	465
BSU19250	yocL	76
BSU19259	yoyB	12
BSU19260	yocM	106
BSU19270	yozN	2
BSU19280	yocN	4
BSU19290	yozO	345
BSU19300	yozC	804
BSU19310	dhaS	1591
BSU19320	sqhC	25
BSU19330	sodF	6
BSU19340	yocR	241
BSU19350	yocS	1122
BSU19360	odhB	17776
BSU19370	sucA	34458
BSU19380	yojO	1923
BSU19390	yojN	355
BSU19400	sodC	45
BSU19410	cwlS	712
BSU19420	yojK	311
BSU19430	yojJ	10
BSU19440	yojI	210
BSU19450	rsbRC	326
BSU19460	yojG	3005
BSU19470	yojF	693
BSU19479	yoyC	500
BSU19480	yojE	481
BSU19490	gerT	2
BSU19510	yojB	8
BSU19520	yojA	53
BSU19530	yodA	26
BSU19540	yodB	197
BSU19550	yodC	3244
BSU19560	yodD	205
BSU19570	yodE	54
BSU19579	yoyD	93
BSU19580	yodF	3927
BSU19590	ctpA	2680
BSU19600	yodH	16
BSU19610	yodI	3
BSU19620	yodJ	712
BSU19630	deoD	1514
BSU19639	yoyE	1
BSU19640	yodL	121
BSU19650	yodM	74
BSU19660	yozD	3
BSU19669	yoyF	0
BSU19670	yodN	8
BSU19680	yozE	95
BSU19689	yokU	0
BSU19690	kamA	6
BSU19700	yodP	0
BSU19710	yodQ	2
BSU19720	yodR	2
BSU19730	yodS	1
BSU19740	yodT	3
BSU19749	yoyG	32
BSU19750	cgeE	235
BSU19760	cgeD	182
BSU19770	cgeC	1
BSU19780	cgeA	0
BSU19790	cgeB	4
BSU19800	phy	15
BSU19810	ypqP	2
BSU19820	yotN	1
BSU19830	yotM	0
BSU19840	yotL	1
BSU19850	yotK	0
BSU19860	yotJ	2
BSU19870	yotI	1
BSU19880	yotH	0
BSU19890	yotG	1
BSU19900	yotF	1
BSU19910	yotE	4
BSU19920	yotD	2
BSU19930	yotC	2
BSU19940	yotB	21
BSU19950	sspC	1
BSU19970	yosX	9
BSU19980	yosW	1
BSU19990	yosV	1
BSU19999	yojW	3
BSU20000	yosU	1
BSU20010	yosT	77
BSU20020	yosS	18
BSU20030	yosR	0
BSU20040	nrdF	322
BSU20050	yosQ	0
BSU20060	nrdEB	26
BSU20070	nrdI	0
BSU20080	yosL	1
BSU20090	yosK	0
BSU20100	yosJ	2
BSU20110	yosI	1
BSU20120	yosH	4
BSU20130	yosG	2
BSU20140	yosF	1
BSU20150	yosE	1
BSU20160	yosD	5
BSU20170	yosC	8
BSU20180	yosB	1
BSU20190	yosA	10
BSU20200	yorZ	2
BSU20210	yorY	0
BSU20220	yorX	0
BSU20230	yorW	2
BSU20240	yorV	0
BSU20250	mtbP	4
BSU20260	yorT	0
BSU20270	yorS	6
BSU20280	yorR	9
BSU20290	yorQ	8
BSU20300	yorP	8
BSU20310	yorO	14
BSU20320	yorN	6
BSU20330	yorM	6
BSU20340	yorL	38
BSU20350	yorK	8
BSU20360	yorJ	3
BSU20370	yorI	7
BSU20380	yorH	4
BSU20390	yorG	39
BSU20400	yorF	57
BSU20410	yorE	21
BSU20420	yorD	927
BSU20430	yorC	29
BSU20440	yorB	147
BSU20450	yorA	28
BSU20460	yoqZ	23
BSU20470	yoqY	0
BSU20480	yoqX	1
BSU20490	yoqW	63
BSU20500	ligB	4
BSU20510	yoqU	3
BSU20520	yoqT	1
BSU20530	yoqS	1
BSU20540	yoqR	0
BSU20550	yoqP	1
BSU20560	yoqO	43
BSU20570	yoqN	3
BSU20580	yoqM	13
BSU20590	yoqL	21
BSU20600	yoqK	2
BSU20610	yoqJ	12
BSU20620	yoqI	4
BSU20630	yoqH	8
BSU20640	yoqG	1
BSU20650	yoqF	4
BSU20660	yoqE	1
BSU20670	yoqD	9
BSU20680	yoqC	6
BSU20690	yoqB	4
BSU20700	yoqA	12
BSU20710	yopZ	2
BSU20720	yopY	2
BSU20730	yopX	10
BSU20740	yopW	5
BSU20750	yopV	7
BSU20760	yopU	5
BSU20770	yopT	14
BSU20780	yopS	129
BSU20790	yopR	672
BSU20800	yopQ	607
BSU20810	yopP	129
BSU20820	yopO	20
BSU20830	yopN	14
BSU20840	yopM	18
BSU20850	yopL	618
BSU20860	yopK	393
BSU20870	yopJ	158
BSU20880	yopI	94
BSU20890	yopH	59
BSU20900	yopG	5
BSU20910	yopF	5
BSU20920	yopE	2
BSU20928	yoyH	12
BSU20929	yoyI	6
BSU20930	yopD	117
BSU20940	yopC	396
BSU20950	yopB	6
BSU20960	yopA	113
BSU20970	yonX	18
BSU20980	yonV	36
BSU20990	yonU	157
BSU20999	yoyJ	104
BSU21000	yonT	225
BSU21010	yonS	231
BSU21020	yonR	16
BSU21030	yonP	2
