BSU	GeneID	Abundance
BSU10600	yhjQ	14
BSU10610	yhjR	1
BSU10620	addB	1098
BSU10630	addA	1710
BSU10640	sbcD	169
BSU10650	sbcC	815
BSU10660	yisB	57
BSU10670	gerPF	13
BSU10680	gerPE	23
BSU10690	gerPD	1
BSU10700	gerPC	28
BSU10710	gerPB	6
BSU10720	gerPA	6
BSU10730	yisI	23
BSU10740	yisJ	3
BSU10750	yisK	421
BSU10760	yisL	153
BSU10770	wprA	5142
BSU10780	yisN	21
BSU10790	asnO	13
BSU10800	yizA	47
BSU10810	yisP	775
BSU10820	yisQ	10
BSU10830	yisR	112
BSU10840	degA	218
BSU10850	yisS	29
BSU10860	yisT	3177
BSU10870	yisU	5
BSU10880	yisV	138
BSU10890	yisX	235
BSU10900	yisY	30
BSU10910	yisZ	8
BSU10920	sat	16
BSU10930	yitB	3
BSU10940	yitC	3
BSU10950	yitD	3
BSU10960	yitE	1
BSU10970	yitF	17
BSU10980	yitG	5
BSU10990	yitH	363
BSU11000	yitI	202
BSU11010	yitJ	333
BSU11020	yitK	467
BSU11030	yitL	376
BSU11040	yitM	13
BSU11055	yitO	6
BSU11070	yitP	1
BSU11079	yizB	39
BSU11080	yitQ	164
BSU11090	yitR	57
BSU11100	nprB	91
BSU11110	yitS	1765
BSU11120	yitT	4677
BSU11130	ipi	1558
BSU11139	yizC	255
BSU11140	yitU	964
BSU11150	yitV	266
BSU11160	yitW	627
BSU11170	yitY	249
BSU11180	yitZ	53
BSU11190	argC	7204
BSU11200	argJ	4567
BSU11210	argB	810
BSU11220	argD	3936
BSU11230	carA	2731
BSU11240	carB	17823
BSU11250	argF	10867
BSU11260	yjzC	244
BSU11270	yjzD	681
BSU11280	yjaU	16
BSU11290	yjaV	3
BSU11300	med	1684
BSU11310	comZ	355
BSU11320	yjzB	6
BSU11330	fabHA	262
BSU11340	fabF	504
BSU11350	yjaZ	11
BSU11360	appD	2849
BSU11370	appF	2943
BSU11381	appA	3377
BSU11382	appA	5722
BSU11390	appB	1300
BSU11400	appC	1468
BSU11410	yjbA	38
BSU11420	trpS	854
BSU11430	oppA	38851
BSU11440	oppB	2027
BSU11450	oppC	1862
BSU11460	oppD	5302
BSU11470	oppF	5920
BSU11480	yjbB	80
BSU11490	yjbC	19245
BSU11500	spxA	17472
BSU11510	yjbE	23
BSU11520	mecA	5669
BSU11530	coiA	34
BSU11540	pepF	1657
BSU11549	yizD	0
BSU11550	yjbH	1298
BSU11560	yjbI	473
BSU11570	yjbJ	2064
BSU11580	yjbK	302
BSU11590	yjbL	33
BSU11600	yjbM	149
BSU11610	ppnK	177
BSU11620	yjbO	372
BSU11630	yjbP	178
BSU11640	yjbQ	27
BSU11650	tenA	40
BSU11660	tenI	55
BSU11670	thiO	105
BSU11680	thiS	0
BSU11690	thiG	144
BSU11700	thiF	278
BSU11710	yjbV	215
BSU11720	fabI	1035
BSU11730	cotO	15
BSU11740	cotZ	2
BSU11750	cotY	3
BSU11760	cotX	14
BSU11770	cotW	3
BSU11780	cotV	7
BSU11790	yjcA	10
BSU11799	yjzK	0
BSU11809	yjcZ	0
BSU11810	spoVIF	0
BSU11820	yjcD	137
BSU11839	yjzE	894
BSU11840	yjcF	4273
BSU11850	yjcG	5160
BSU11860	yjcH	6579
BSU11870	yjcI	214
BSU11880	yjcJ	473
BSU11890	yjcK	236
BSU11900	yjcL	205
BSU11910	yjcM	142
BSU11920	yjcN	291
BSU11928	yjzF	9
BSU11929	yjzG	5
BSU11930	yjcO	30
BSU11940	yjcP	38
BSU11950	yjcQ	162
BSU11960	yjcR	3
BSU11970	yjcS	11
BSU11980	yjdA	66
BSU11990	yjdB	177
BSU12000	manR	159
BSU12010	manP	23
BSU12020	manA	16
BSU12030	yjdF	192
BSU12040	yjdG	255
BSU12050	yjdH	20
BSU12060	yjdI	85
BSU12069	yjzH	12
BSU12070	yjdJ	3
BSU12080	ctaO	15
BSU12090	cotT	3
BSU12100	yjeA	185
BSU12110	yjfA	164
BSU12120	yjfB	756
BSU12130	yjfC	2
BSU12140	yjgA	124
BSU12150	yjgB	274
BSU12160	yjgC	6380
BSU12170	yjgD	1129
BSU12180	yjhA	29
BSU12190	yjhB	250
BSU12200	yjiA	44
BSU12210	yjiB	312
BSU12220	yjiC	418
BSU12229	yjzI	54
BSU12230	hemD	218
BSU12240	yjkA	195
BSU12250	yjkB	138
BSU12260	yjlA	131
BSU12270	yjlB	1729
BSU12280	rex	635
BSU12290	ndh	2337
BSU12300	uxaC	257
BSU12310	exuM	55
BSU12320	yjmC	29
BSU12330	yjmD	73
BSU12340	uxuA	57
BSU12350	yjmF	59
BSU12360	exuT	73
BSU12370	exuR	667
BSU12380	uxaB	12
BSU12390	uxaA	38
BSU12400	yjnA	57
BSU12410	yjoA	199
BSU12420	yjoB	137
BSU12430	rapA	198764
BSU12440	phrA	15552
BSU12450	yjpA	19
BSU12460	xlyB	93
BSU12470	yjqA	177
BSU12480	yjqB	26
BSU12490	yjqC	82
BSU12500	xkdA	22
BSU12510	xre	299
BSU12519	yjzJ	2
BSU12520	xkdB	26
BSU12530	xkdC	20
BSU12539	ykzK	9
BSU12540	xkdD	16
BSU12550	xtrA	18
BSU12560	xpf	4
BSU12570	xtmA	118
BSU12580	xtmB	221
BSU12590	xkdE	206
BSU12600	xkdF	119
BSU12610	xkdG	180
BSU12619	ykzL	100
BSU12620	xkdH	48
BSU12630	xkdI	53
BSU12640	xkdJ	60
BSU12649	ykzM	18
BSU12650	xkdK	218
BSU12660	xkdM	148
BSU12671	xkdN	45
BSU12672	xkzB	1
BSU12680	xkdO	270
BSU12690	xkdP	19
BSU12700	xkdQ	83
BSU12710	xkdR	17
BSU12720	xkdS	24
BSU12730	xkdT	60
BSU12740	xkdU	63
BSU12749	xkzA	7
BSU12750	xkdV	66
BSU12760	xkdW	11
BSU12770	xkdX	3
BSU12780	xepA	53
BSU12790	xhlA	70
BSU12800	xhlB	37
BSU12810	xlyA	353
BSU12820	spoIISB	638
BSU12830	spoIISA	1147
BSU12840	pit	1171
BSU12850	ykaA	509
BSU12860	ykbA	31
BSU12870	mhqA	263
BSU12880	ykcB	4
BSU12890	ykcC	9
BSU12900	htrA	3524
BSU12910	proG	190
BSU12920	dppA	4034
BSU12930	dppB	4118
BSU12940	dppC	2499
BSU12950	dppD	3314
BSU12960	dppE	6136
BSU12970	ykfA	435
BSU12980	ykfB	856
BSU12990	ykfC	707
BSU13000	ykfD	1872
BSU13010	ykgB	3414
BSU13020	ykgA	3632
BSU13030	ykhA	344
BSU13040	hmp	605
BSU13050	ykzH	1
BSU13060	ykjA	10
BSU13070	ykkA	51
BSU13080	ykkB	64
BSU13090	ykkC	25
BSU13100	ykkD	10
BSU13110	purU	908
BSU13120	proB	59
BSU13130	proA	114
BSU13140	ohrA	27
BSU13150	ohrR	183
BSU13160	ohrB	5824
BSU13169	ykzN	261
BSU13170	guaD	29
BSU13180	metE	406
BSU13190	ispA	2333
BSU13200	rsbRB	234
BSU13210	thiX	33
BSU13220	thiW	39
BSU13230	thiV	25
BSU13240	thiU	21
BSU13250	ykoG	34
BSU13260	ykoH	60
BSU13270	ykoI	29
BSU13280	ykoJ	2832
BSU13290	ykzD	9
BSU13299	ykzO	4
BSU13300	mgtE	155
BSU13310	tnrA	249
BSU13320	ykzB	8
BSU13330	ykoL	2
BSU13340	ykoM	3996
BSU13350	ykoN	20
BSU13360	ykoP	7
BSU13370	ykoQ	30
BSU13380	ykoS	23
BSU13390	ykoT	22
BSU13400	ligD	59
BSU13410	ykoV	30
BSU13420	dgcW	208
BSU13430	ykoX	107
BSU13440	ykoY	433
BSU13450	sigI	832
BSU13460	rsgI	720
BSU13470	sspD	3
BSU13480	ykrK	157
BSU13490	ykrL	979
BSU13500	ktrD	157
BSU13509	ykzP	0
BSU13510	ykzE	1
BSU13520	ykrP	145
BSU13530	kinE	294
BSU13540	ogt	274
BSU13550	mtnA	15295
BSU13560	mtnK	13205
BSU13570	mtnU	431
BSU13580	ykrV	1094
BSU13590	mtnW	419
BSU13600	mtnX	147
BSU13610	mtnB	195
BSU13620	mtnD	325
BSU13630	ykvA	456
BSU13640	spo0E	1311
BSU13650	eag	118
BSU13660	kinD	2487
BSU13670	mhqR	936
BSU13680	motB	891
BSU13690	motA	1020
BSU13700	clpE	341
BSU13710	ykvI	9
BSU13720	queC	81
BSU13730	queD	56
BSU13740	queE	97
BSU13750	ykvM	102
BSU13760	ykvN	46
BSU13770	ykvO	26
BSU13780	ykvP	118
BSU13789	ykzQ	14
BSU13790	ykvQ	34
BSU13799	ykzR	7
BSU13800	ykvR	28
BSU13810	ykvS	51
BSU13819	ykzS	17
BSU13820	ykvT	7
BSU13830	ykvU	41
BSU13840	stoA	46
BSU13850	zosA	203
BSU13860	ykvY	749
BSU13870	ykvZ	91
BSU13880	glcT	381
BSU13890	ptsG	486
BSU13900	ptsH	1649
BSU13910	ptsI	7311
BSU13920	splA	4
BSU13930	splB	35
BSU13940	ykwB	1319
BSU13950	mcpC	3671
BSU13960	ykwC	233
BSU13970	ykwD	69
BSU13980	pbpH	1373
BSU13990	kinA	440
BSU14000	patA	3046
BSU14009	ykzT	39
BSU14010	cheV	822
BSU14020	ykyB	1380
BSU14030	ykuC	597
BSU14040	ykuD	79
BSU14050	ykuE	206
BSU14060	ykuF	613
BSU14071	fadG	477
BSU14072	ykzU	139
BSU14080	ykuH	199
BSU14090	ykuI	866
BSU14100	ykuJ	638
BSU14110	ykuK	884
BSU14120	ykzF	895
BSU14130	ykuL	343
BSU14140	ccpC	740
BSU14150	ykuN	1279
BSU14160	ykuO	2566
BSU14170	ykuP	1507
BSU14180	dapH	577
BSU14190	dapL	222
BSU14200	ykuS	47
BSU14210	ykuT	302
BSU14220	ykuU	213
BSU14230	ykuV	205
BSU14240	rok	1478
BSU14250	yknT	10
BSU14260	mobA	58
BSU14270	moeB	262
BSU14280	moeA	482
BSU14290	mobB	159
BSU14300	moaE	181
BSU14310	moaD	47
BSU14320	yknU	148
BSU14330	yknV	135
BSU14340	yknW	179
BSU14350	yknX	79
BSU14360	yknY	48
BSU14370	yknZ	98
BSU14380	fruR	68
BSU14390	fruK	72
BSU14400	fruA	261
BSU14410	sipT	1637
BSU14420	ykoA	93
BSU14430	ykpA	5499
BSU14440	ykpB	500
BSU14450	ampS	352
BSU14460	ykpC	172
BSU14470	mreBH	1316
BSU14480	abh	1207
BSU14490	kinC	767
BSU14500	ykqA	176
BSU14510	ktrC	913
BSU14520	adeC	449
BSU14530	rnjA	7556
BSU14540	ykzG	243
BSU14550	ykrA	92
BSU14560	def	629
BSU14569	ykzV	9
BSU14570	ykyA	122
BSU14580	pdhA	1661
BSU14590	pdhB	1381
BSU14600	pdhC	2865
BSU14610	pdhD	2015
BSU14620	slp	81
BSU14629	ykzW	8893
BSU14630	speA	159
BSU14640	yktA	64
BSU14650	yktB	325
BSU14660	ykzI	641
BSU14670	suhB	671
BSU14680	ykzC	367
BSU14690	yktD	236
BSU14700	nprE	2476
BSU14710	ylaA	27
BSU14720	ylaB	0
BSU14730	ylaC	9
BSU14740	ylaD	5
BSU14750	ylaE	43
BSU14760	ylaF	490
BSU14770	bipA	6010
BSU14780	ylaH	1093
BSU14790	ylaI	61
BSU14800	ylaJ	106
BSU14810	ylaK	30
BSU14820	ylaL	811
BSU14830	ylaM	100
BSU14840	ylaN	4989
BSU14850	ftsW	446
BSU14860	pycA	27721
BSU14870	ctaA	423
BSU14880	ctaB	3690
BSU14890	ctaC	1201
BSU14900	ctaD	3425
BSU14910	ctaE	760
BSU14920	ctaF	374
BSU14930	ctaG	1061
BSU14940	ylbA	2043
BSU14950	ylbB	212
BSU14960	ylbC	662
BSU14970	ylbD	8
BSU14980	ylbE	9
BSU14990	ylbF	2181
BSU15000	ylbG	51
BSU15010	ylbH	91
BSU15020	coaD	117
BSU15030	ylbJ	11
BSU15040	ylbK	157
BSU15050	ylbL	96
BSU15060	ylbM	244
BSU15069	ylzH	0
BSU15070	ylbN	2895
BSU15080	rpmF	3530
BSU15090	ylbO	33
BSU15100	ylbP	1417
BSU15110	ylbQ	334
BSU15120	yllA	394
BSU15130	yllB	1766
BSU15140	mraW	3257
BSU15150	ftsL	2470
BSU15160	pbpB	1515
BSU15170	spoVD	319
BSU15180	murE	805
BSU15190	mraY	228
BSU15200	murD	238
BSU15210	spoVE	327
BSU15220	murG	2774
BSU15230	murB	3542
BSU15240	divIB	814
BSU15250	ylxW	696
BSU15260	ylxX	624
BSU15270	sbp	155
BSU15280	ftsA	6937
BSU15290	ftsZ	12886
BSU15300	bpr	1156
BSU15310	spoIIGA	59
BSU15320	sigE	43
BSU15330	sigG	97
BSU15340	ylmA	138
BSU15350	ylmB	52
BSU15360	ylmC	64
BSU15370	ylmD	2195
BSU15380	ylmE	2445
BSU15390	sepF	3091
BSU15400	ylmG	1593
BSU15410	ylmH	444
BSU15420	divIVA	2386
BSU15430	ileS	3829
BSU15440	ylyA	1
BSU15450	lspA	120
BSU15460	rluD	233
BSU15470	pyrR	895
BSU15480	pyrP	194
BSU15490	pyrB	27
BSU15500	pyrC	31
BSU15510	pyrAA	44
BSU15520	carB	173
BSU15530	pyrK	94
BSU15540	pyrD	61
BSU15550	pyrF	27
BSU15560	pyrE	39
BSU15570	cysH	770
BSU15580	cysP	441
BSU15590	sat	193
BSU15600	cysC	187
BSU15610	sumT	339
BSU15620	sirB	523
BSU15630	sirC	419
BSU15640	yloA	506
BSU15650	yloB	49
BSU15660	yloC	2951
BSU15670	ylzA	1010
BSU15680	gmk	1044
BSU15690	rpoZ	363
BSU15700	coaBC	129
BSU15710	priA	223
BSU15720	def	280
BSU15730	fmt	577
BSU15740	rsmB	791
BSU15750	yloN	729
BSU15760	prpC	175
BSU15770	prkC	485
BSU15780	yloQ	941
BSU15790	rpe	396
BSU15800	thiN	36
BSU15810	spoVM	16
BSU15820	rpmB	5026
BSU15830	yloU	488
BSU15840	yloV	2949
BSU15850	sdaAB	1600
BSU15860	sdaAA	2436
BSU15870	recG	1925
BSU15880	ylpC	752
BSU15890	plsX	1144
BSU15900	fabD	654
BSU15910	fabG	1105
BSU15920	acpP	1418
BSU15930	rnc	688
BSU15940	smc	1284
BSU15950	ftsY	706
BSU15960	ylqB	1632
BSU15970	ylxM	525
BSU15980	ffh	7480
BSU15990	rpsP	1692
BSU16000	ylqC	2291
BSU16010	ylqD	42
BSU16020	rimM	98
BSU16030	trmD	910
BSU16040	rplS	68441
BSU16050	rbgA	501
BSU16060	rnhB	307
BSU16070	ylqG	653
BSU16080	ylqH	29
BSU16090	sucC	7969
BSU16100	sucD	11366
BSU16110	dprA	752
BSU16120	topA	2734
BSU16130	gid	155
BSU16140	xerC	750
BSU16150	clpQ	643
BSU16160	hslU	1616
BSU16170	codY	881
BSU16180	flgB	278
BSU16190	flgC	617
BSU16200	fliE	392
BSU16210	fliF	1719
BSU16220	fliG	894
BSU16230	fliH	518
BSU16240	fliI	1467
BSU16250	fliJ	99
BSU16260	ylxF	280
BSU16270	fliK	541
BSU16280	flgD	213
BSU16290	flgG	687
BSU16299	ylzI	30
BSU16300	fliL	114
BSU16310	fliM	557
BSU16320	fliY	571
BSU16330	cheY	146
BSU16340	fliZ	214
BSU16350	fliP	167
BSU16360	fliQ	94
BSU16370	fliR	129
BSU16380	flhB	212
BSU16390	flhA	479
BSU16400	flhF	216
BSU16410	ylxH	205
BSU16420	cheB	283
BSU16430	cheA	590
BSU16440	cheW	269
BSU16450	cheC	343
BSU16460	cheD	275
BSU16470	sigD	592
BSU16480	ylxL	404
BSU16490	rpsB	10240
BSU16500	tsf	2775
BSU16510	pyrH	736
BSU16520	frr	845
BSU16530	uppS	847
BSU16540	cdsA	211
BSU16550	dxr	699
BSU16560	rseP	2451
BSU16570	proS	3761
BSU16580	polC	2287
BSU16590	ylxS	927
BSU16600	nusA	2010
BSU16610	ylxR	237
BSU16620	ylxQ	407
BSU16630	infB	7251
BSU16640	ylxP	1523
BSU16650	rbfA	4751
BSU16660	truB	193
BSU16670	ribC	485
BSU16680	rpsO	14884
BSU16690	pnpA	13857
BSU16700	ylxY	68
BSU16710	mlpA	114
BSU16720	ymxH	6
BSU16730	spoVFA	1
BSU16740	spoVFB	3
BSU16750	asd	3222
BSU16760	dapG	917
BSU16770	dapA	1295
BSU16780	rnjB	6291
BSU16790	tepA	23
BSU16799	ylzJ	7
BSU16800	spoIIIE	1189
BSU16810	ymfC	1391
BSU16825	ymfD	106
BSU16845	ymfF	871
BSU16860	ymfH	2240
BSU16870	fabG	61
BSU16880	ymfJ	15
BSU16890	ymfK	1078
BSU16900	ymfK	578
BSU16910	ymfM	1122
BSU16920	pgsA	141
BSU16930	cinA	454
BSU16940	recA	3034
BSU16950	pbpX	37
BSU16960	ymdA	66189
BSU16970	ymdB	706
BSU16980	spoVS	926
BSU16990	tdh	201
BSU17000	kbl	286
BSU17010	ymcB	3026
BSU17020	ymcA	1779
BSU17030	cotE	23
BSU17040	mutS	507
BSU17050	mutL	783
BSU17060	ymzD	47
BSU17070	ymcC	41
BSU17080	pksA	198
BSU17090	pksB	314
BSU17100	pksC	430
BSU17110	pksD	285
BSU17120	pksE	289
BSU17130	acpK	5
BSU17140	pksF	141
BSU17150	pksG	75
BSU17160	pksH	27
BSU17170	pksI	21
BSU17180	pksJ	336
BSU17190	pksL	532
BSU17200	pksM	524
BSU17210	pksN	853
BSU17220	pksR	518
BSU17230	pksS	434
BSU17240	ymzB	738
BSU17250	ymaE	129
BSU17260	aprX	64
BSU17266	ymzE	1
BSU17267	ymzE	3
BSU17270	ymaC	6
BSU17280	ymaD	27
BSU17290	ebrB	7
BSU17300	ebrA	5
BSU17310	ymaG	1
BSU17320	ymaF	0
BSU17330	miaA	298
BSU17340	hfq	2679
BSU17350	ymzC	36
BSU17360	ymzA	111
BSU17370	nrdI	635
BSU17380	nrdE	2711
BSU17390	nrdF	1031
BSU17400	ymaB	124
BSU17410	cwlC	38
BSU17420	spoVK	23
BSU17430	ynbA	88
BSU17440	ynbB	275
BSU17450	glnR	285
BSU17460	glnA	5105
BSU17470	ynxB	6
BSU17480	ynzF	15
BSU17490	ynzG	7
BSU17500	ynaB	235
BSU17510	ynaC	350
BSU17520	ynaD	10
BSU17530	ynaE	102
BSU17540	ynaF	45
BSU17550	ynaG	21
BSU17559	ynzI	10
BSU17560	ynaI	19
BSU17570	xynP	140
BSU17580	xynB	255
BSU17590	xylR	273
BSU17600	xylA	553
BSU17610	xylB	137
BSU17620	yncB	49
BSU17630	yncC	408
BSU17640	alrB	28
BSU17650	yncE	1
BSU17660	yncF	19
BSU17670	cotU	9
BSU17678	ynzJ	11
BSU17680	thyA	133
BSU17690	yncM	2139
BSU17699	ynzK	2
BSU17700	cotC	5
BSU17710	tatAC	259
BSU17720	yndA	2
BSU17730	yndB	1721
BSU17740	ynzB	25
BSU17750	yndD	7
BSU17760	yndE	2
BSU17770	yndF	4
BSU17780	yndG	65
BSU17790	yndH	39
BSU17800	yndJ	82
BSU17810	yndK	3
BSU17820	yndL	9
BSU17830	yndM	1
BSU17840	yndN	10
BSU17850	lexA	1844
BSU17860	yneA	14
BSU17870	yneB	74
BSU17880	ynzC	113
BSU17890	tkt	3454
BSU17900	yneE	56
BSU17910	yneF	1317
BSU17920	ynzD	73
BSU17930	ccdA	65
BSU17940	yneI	12
BSU17950	yneJ	314
BSU17960	yneK	320
BSU17970	cotM	6
BSU17980	sspP	0
BSU17990	sspO	1
BSU18000	citB	11603
BSU18010	yneN	458
BSU18019	ynzL	5
BSU18020	sspN	7
BSU18030	tlp	10
BSU18040	yneP	48
BSU18050	yneQ	15
BSU18060	yneR	1003
BSU18070	yneS	799
BSU18080	yneT	1284
BSU18090	parE	1254
BSU18100	parC	1441
BSU18110	ynfC	1702
BSU18120	alsT	842
BSU18130	eglS	32
BSU18140	ynfE	1
BSU18150	xynC	417
BSU18160	xynD	416
BSU18170	yngA	0
BSU18180	yngB	219
BSU18190	yngC	684
BSU18200	yngD	21
BSU18210	yngE	108
BSU18220	yngF	40
BSU18230	yngG	24
BSU18239	yngHB	1
BSU18240	yngH	66
BSU18250	yngI	70
BSU18260	yngJ	57
BSU18270	ynzE	6
BSU18280	yngK	31
BSU18290	yngL	2
BSU18300	ppsE	287
BSU18310	ppsD	559
BSU18320	ppsC	296
BSU18330	ppsB	821
BSU18340	ppsA	1807
BSU18350	dacC	617
BSU18360	yoxA	397
BSU18370	yoeA	375
BSU18380	iseA	2510
BSU18390	yoeC	165
BSU18400	yoeD	127
BSU18410	ggt	1274
BSU18420	ftsR	125
BSU18430	yogA	19
BSU18440	gltD	919
BSU18450	gltA	1257
BSU18460	gltC	282
BSU18470	proJ	43
BSU18480	proH	43
BSU18490	rtp	38
BSU18500	fabG	99
BSU18510	yoxC	1111
BSU18520	yoxB	1894
BSU18530	yoaA	521
BSU18540	yoaB	15
BSU18550	yoaC	18
BSU18560	yoaD	17
BSU18570	yoaE	273
BSU18580	yoaF	54
BSU18590	yoaG	9
BSU18600	yozQ	19
BSU18610	yoaH	265
BSU18620	yoaI	42
BSU18630	exlX	338
BSU18640	yoaK	65
BSU18650	pelB	18
BSU18660	yoaM	0
BSU18669	yozS	13
BSU18670	yoaN	7
BSU18680	yoaO	3
BSU18690	yoaP	21
BSU18700	yoaQ	6
BSU18709	yozT	0
BSU18710	yozF	4
BSU18720	yoaR	2
BSU18730	yoaS	131
BSU18740	yozG	135
BSU18750	yoaT	623
BSU18760	yoaU	28
BSU18770	cyeA	25
BSU18780	yoaW	57
BSU18790	yoaZ	65
BSU18800	penP	583
BSU18810	yobA	6
BSU18819	yozU	4
BSU18820	yobB	14
BSU18830	pps	287
BSU18840	xynA	243
BSU18849	yozV	6
BSU18850	yobD	61
BSU18860	yozH	11
BSU18870	yozI	27
BSU18880	yobE	155
BSU18890	yobF	400
BSU18898	yozW	0
BSU18899	yozX	1
BSU18900	yozJ	1
BSU18908	yozY	650
BSU18909	yozZ	34
BSU18910	rapK	428
BSU18920	phrK	84
BSU18930	yobH	12
BSU18940	yozK	0
BSU18950	yozL	0
BSU18960	yozM	22
BSU18970	yobI	536
BSU18979	yoyA	64
BSU18980	yobJ	80
BSU18990	yobK	87
BSU19000	yobL	213
BSU19010	yobM	95
BSU19020	yobN	15
BSU19030	yobO	1803
BSU19040	csaA	199
BSU19050	yobQ	73
BSU19060	yobR	105
BSU19070	yobS	17
BSU19080	yobT	62
BSU19090	yobU	6
BSU19100	yobV	72
BSU19110	yobW	1
BSU19120	czrA	164
BSU19130	yocA	3657
BSU19140	yozB	1177
BSU19150	yocB	4960
BSU19160	yocC	33
BSU19170	yocD	1048
BSU19180	des	14112
BSU19190	desK	627
BSU19200	desR	328
BSU19210	yocH	4300
BSU19220	yocI	81
BSU19230	yocJ	121
BSU19240	yocK	1495
BSU19250	yocL	19
BSU19259	yoyB	92
BSU19260	yocM	15
BSU19270	yozN	36
BSU19280	yocN	72
BSU19290	yozO	111
BSU19300	yozC	408
BSU19310	dhaS	25055
BSU19320	sqhC	311
BSU19330	sodF	101
BSU19340	yocR	217
BSU19350	yocS	588
BSU19360	odhB	8838
BSU19370	sucA	14904
BSU19380	yojO	346
BSU19390	yojN	112
BSU19400	sodC	86
BSU19410	cwlS	787
BSU19420	yojK	59
BSU19430	yojJ	342
BSU19440	yojI	124
BSU19450	rsbRC	72
BSU19460	yojG	252
BSU19470	yojF	56
BSU19479	yoyC	61
BSU19480	yojE	102
BSU19490	gerT	5
BSU19510	yojB	26
BSU19520	yojA	132
BSU19530	yodA	28
BSU19540	yodB	160
BSU19550	yodC	468
BSU19560	yodD	169
BSU19570	yodE	59
BSU19579	yoyD	73
BSU19580	yodF	1230
BSU19590	ctpA	797
BSU19600	yodH	8
BSU19610	yodI	6
BSU19620	yodJ	243
BSU19630	deoD	177
BSU19639	yoyE	1
BSU19640	yodL	258
BSU19650	yodM	89
BSU19660	yozD	0
BSU19669	yoyF	2
BSU19670	yodN	4
BSU19680	yozE	142
BSU19689	yokU	4
BSU19690	kamA	14
BSU19700	yodP	8
BSU19710	yodQ	6
BSU19720	yodR	0
BSU19730	yodS	5
BSU19740	yodT	2
BSU19749	yoyG	50
BSU19750	cgeE	189
BSU19760	cgeD	60
BSU19770	cgeC	0
BSU19780	cgeA	5
BSU19790	cgeB	11
BSU19800	phy	5
BSU19810	ypqP	7
BSU19820	yotN	0
BSU19830	yotM	0
BSU19840	yotL	28
BSU19850	yotK	0
BSU19860	yotJ	0
BSU19870	yotI	0
BSU19880	yotH	0
BSU19890	yotG	3
BSU19900	yotF	0
BSU19910	yotE	1
BSU19920	yotD	1
BSU19930	yotC	1
BSU19940	yotB	2
BSU19950	sspC	1
BSU19970	yosX	0
BSU19980	yosW	0
BSU19990	yosV	1
BSU19999	yojW	0
BSU20000	yosU	5
BSU20010	yosT	14
BSU20020	yosS	12
BSU20030	yosR	2
BSU20040	nrdF	12
BSU20050	yosQ	0
BSU20060	nrdEB	16
BSU20070	nrdI	0
BSU20080	yosL	0
BSU20090	yosK	0
BSU20100	yosJ	1
BSU20110	yosI	1
BSU20120	yosH	2
BSU20130	yosG	0
BSU20140	yosF	0
BSU20150	yosE	1
BSU20160	yosD	0
BSU20170	yosC	1
BSU20180	yosB	2
BSU20190	yosA	7
BSU20200	yorZ	0
BSU20210	yorY	0
BSU20220	yorX	0
BSU20230	yorW	0
BSU20240	yorV	0
BSU20250	mtbP	4
BSU20260	yorT	0
BSU20270	yorS	0
BSU20280	yorR	2
BSU20290	yorQ	0
BSU20300	yorP	2
BSU20310	yorO	4
BSU20320	yorN	0
BSU20330	yorM	3
BSU20340	yorL	29
BSU20350	yorK	9
BSU20360	yorJ	5
BSU20370	yorI	4
BSU20380	yorH	4
BSU20390	yorG	8
BSU20400	yorF	7
BSU20410	yorE	4
BSU20420	yorD	441
BSU20430	yorC	20
BSU20440	yorB	68
BSU20450	yorA	177
BSU20460	yoqZ	36
BSU20470	yoqY	1
BSU20480	yoqX	0
BSU20490	yoqW	191
BSU20500	ligB	32
BSU20510	yoqU	1
BSU20520	yoqT	0
BSU20530	yoqS	0
BSU20540	yoqR	0
BSU20550	yoqP	0
BSU20560	yoqO	134
BSU20570	yoqN	0
BSU20580	yoqM	79
BSU20590	yoqL	1
BSU20600	yoqK	0
BSU20610	yoqJ	10
BSU20620	yoqI	2
BSU20630	yoqH	5
BSU20640	yoqG	0
BSU20650	yoqF	0
BSU20660	yoqE	0
BSU20670	yoqD	1
BSU20680	yoqC	0
BSU20690	yoqB	1
BSU20700	yoqA	1
BSU20710	yopZ	0
BSU20720	yopY	0
BSU20730	yopX	1
BSU20740	yopW	2
BSU20750	yopV	1
BSU20760	yopU	11
BSU20770	yopT	17
BSU20780	yopS	188
BSU20790	yopR	419
BSU20800	yopQ	808
BSU20810	yopP	167
BSU20820	yopO	25
BSU20830	yopN	20
BSU20840	yopM	13
BSU20850	yopL	106
BSU20860	yopK	141
BSU20870	yopJ	43
BSU20880	yopI	28
BSU20890	yopH	49
BSU20900	yopG	12
BSU20910	yopF	3
BSU20920	yopE	20
BSU20928	yoyH	82
BSU20929	yoyI	31
BSU20930	yopD	99
BSU20940	yopC	295
BSU20950	yopB	2
BSU20960	yopA	415
BSU20970	yonX	5
BSU20980	yonV	17
BSU20990	yonU	308
BSU20999	yoyJ	106
BSU21000	yonT	14
BSU21010	yonS	147
BSU21020	yonR	31
BSU21030	yonP	0
BSU21040	yonO	4
BSU21050	yonN	13
BSU21060	yonK	1
BSU21070	yonJ	4
BSU21080	yonI	27
BSU21090	yonH	1
BSU21100	yonG	1
BSU21110	yonF	22
BSU21120	yonE	14
BSU21130	yonD	19
BSU21140	yonC	14
BSU21150	yonB	21
