BSU	GeneID	Abundance
BSU20870	yopJ	144
BSU20880	yopI	88
BSU20890	yopH	102
BSU20900	yopG	14
BSU20910	yopF	9
BSU20920	yopE	38
BSU20928	yoyH	104
BSU20929	yoyI	65
BSU20930	yopD	197
BSU20940	yopC	595
BSU20950	yopB	12
BSU20960	yopA	677
BSU20970	yonX	29
BSU20980	yonV	46
BSU20990	yonU	1171
BSU20999	yoyJ	372
BSU21000	yonT	88
BSU21010	yonS	227
BSU21020	yonR	65
BSU21030	yonP	6
BSU21040	yonO	56
BSU21050	yonN	25
BSU21060	yonK	2
BSU21070	yonJ	10
BSU21080	yonI	83
BSU21090	yonH	7
BSU21100	yonG	9
BSU21110	yonF	83
BSU21120	yonE	43
BSU21130	yonD	59
BSU21140	yonC	26
BSU21150	yonB	64
BSU21160	yonA	24
BSU21170	yomZ	11
BSU21180	yomY	4
BSU21190	yomX	13
BSU21200	yomW	21
BSU21210	yomV	20
BSU21220	yomU	10
BSU21229	youA	4
BSU21230	yomT	13
BSU21240	yomS	5
BSU21250	yomR	19
BSU21260	yomQ	16
BSU21270	yomP	0
BSU21280	yomO	7
BSU21290	yomN	12
BSU21300	yomM	42
BSU21310	yozP	8
BSU21320	yomL	487
BSU21329	youB	80
BSU21330	yomK	21
BSU21340	yomJ	693
BSU21350	yomI	404
BSU21360	yomH	4
BSU21370	yomG	253
BSU21380	yomF	9
BSU21390	yomE	12
BSU21400	yomD	5
BSU21410	blyA	2
BSU21420	bhlA	0
BSU21430	bhlB	3
BSU21440	bdbB	130
BSU21450	yolJ	231
BSU21460	bdbA	51
BSU21470	sunT	766
BSU21480	sunA	3925
BSU21490	sunI	514
BSU21500	uvrX	16
BSU21510	yolD	1
BSU21520	yolC	76
BSU21530	yolB	170
BSU21540	yolA	248
BSU21550	yokL	186
BSU21560	yokK	102
BSU21570	yokJ	60
BSU21580	yokI	718
BSU21590	yokH	623
BSU21598	yoyK	8
BSU21599	yoyK	19
BSU21600	yokG	1005
BSU21610	yokF	66
BSU21620	yokE	23
BSU21630	yokD	574
BSU21640	yokC	168
BSU21650	yokB	73
BSU21660	yokA	840
BSU21670	ypqP	415
BSU21680	yppQ	1473
BSU21690	msrA	1466
BSU21700	ypoP	3407
BSU21710	dinF	370
BSU21720	ypmT	367
BSU21730	ypmS	1442
BSU21740	ypmR	2922
BSU21750	scuA	1296
BSU21760	ypmP	2523
BSU21770	ilvA	8585
BSU21780	yplP	2994
BSU21790	yplQ	6038
BSU21800	ypkP	2805
BSU21810	dfrA	2075
BSU21820	thyA	2376
BSU21830	ypjQ	8274
BSU21840	ypjP	7295
BSU21850	ypiP	300
BSU21860	yphP	2456
BSU21870	ilvD	13692
BSU21880	ypgR	1963
BSU21890	ypgQ	187
BSU21900	bsaA	99
BSU21910	metA	3498
BSU21920	ugtP	5613
BSU21930	cspD	31482
BSU21940	degR	112
BSU21950	ypzA	473
BSU21960	ypeQ	41
BSU21970	ypeP	590
BSU21980	ypdP	772
BSU21990	ypdQ	383
BSU22000	sspL	303
BSU22010	exoA	2937
BSU22019	ypzF	1044
BSU22020	ypbS	1647
BSU22030	ypbR	1911
BSU22040	ypbQ	2
BSU22050	bcsA	13
BSU22060	pbuX	93
BSU22070	xpt	58
BSU22080	ypwA	1929
BSU22090	kdgT	813
BSU22100	kdgA	492
BSU22110	kdgK	735
BSU22120	kdgR	585
BSU22130	kduI	830
BSU22140	kduD	963
BSU22150	ypvA	1904
BSU22160	yptA	148
BSU22169	ypzG	45
BSU22170	ypsC	3099
BSU22180	ypsB	4157
BSU22190	ypsA	498
BSU22200	cotD	4890
BSU22210	yprB	1943
BSU22220	yprA	776
BSU22230	ypqE	1242
BSU22240	ypqA	7
BSU22250	yppG	66
BSU22260	yppF	157
BSU22270	yppE	242
BSU22280	yppD	17
BSU22290	sspM	11
BSU22300	yppC	47
BSU22310	recU	3559
BSU22320	ponA	22826
BSU22330	ypoC	963
BSU22340	nth	1090
BSU22350	dnaD	1410
BSU22360	asnC	15180
BSU22370	aspB	8738
BSU22380	ypmB	3235
BSU22390	ypmA	669
BSU22400	dinG	30861
BSU22410	panD	930
BSU22420	panC	2401
BSU22430	panB	2743
BSU22440	birA	522
BSU22450	cca	504
BSU22460	ypjH	464
BSU22470	ypjG	1
BSU22480	mgsA	0
BSU22490	dapB	0
BSU22500	ypjD	136
BSU22510	ypjC	391
BSU22520	ypjB	465
BSU22530	ypjA	277
BSU22540	qcrC	9108
BSU22550	qcrB	2613
BSU22560	qcrA	2622
BSU22570	ypiF	1186
BSU22580	ypiB	20815
BSU22590	ypiA	3971
BSU22600	aroE	1527
BSU22610	tyrA	1029
BSU22620	hisC	3194
BSU22630	trpA	1997
BSU22640	trpB	1128
BSU22650	trpF	278
BSU22660	trpC	251
BSU22670	trpD	378
BSU22680	trpE	1538
BSU22690	aroH	476
BSU22700	aroB	2029
BSU22710	aroF	2239
BSU22720	cheR	208
BSU22730	ndk	3271
BSU22740	hepT	1604
BSU22750	ubiE	1749
BSU22760	hepS	1639
BSU22770	mtrB	1466
BSU22780	folE	3480
BSU22790	hbs	17303
BSU22800	spoIVA	224
BSU22810	yphF	2659
BSU22820	yphE	466
BSU22830	gpsA	3695
BSU22840	engA	1988
BSU22849	ypzH	19
BSU22850	seaA	139
BSU22860	yphA	69
BSU22869	ypzI	280
BSU22870	fni	3064
BSU22880	rpsA	26667
BSU22890	cmk	759
BSU22900	ypfB	8
BSU22910	dgrA	161
BSU22920	ypeB	131
BSU22930	sleB	7
BSU22940	prsW	3113
BSU22950	ypdA	2153
BSU22960	gudB	8439
BSU22970	ypbH	5204
BSU22980	ypbG	3217
BSU22990	ypbF	169
BSU23000	ypbE	777
BSU23010	ypbD	366
BSU23020	recQ	3284
BSU23030	ypbB	1974
BSU23040	fer	4419
BSU23050	fmnP	1813
BSU23060	ypzE	0
BSU23070	serA	4295
BSU23080	aroD	1155
BSU23090	rsiX	2004
BSU23100	sigX	1098
BSU23110	resE	5051
BSU23120	resD	2195
BSU23130	resC	2061
BSU23140	resB	3363
BSU23150	resA	930
BSU23160	rluB	1551
BSU23170	spmB	16
BSU23180	spmA	14
BSU23190	dacB	28
BSU23200	ypuI	422
BSU23210	spcB	312
BSU23220	scpA	359
BSU23230	ypuF	347
BSU23240	ypzK	17667
BSU23250	ribH	2886
BSU23260	ribA	6779
BSU23270	ribE	2614
BSU23280	ribD	8567
BSU23300	ypuD	974
BSU23310	sipS	4548
BSU23320	ypzC	2
BSU23328	ypzJ	309
BSU23329	ypuC	18
BSU23330	ypuC	11
BSU23340	ypuB	9
BSU23350	ypzD	1
BSU23360	ppiB	2456
BSU23370	ypuA	8754
BSU23380	lysA	1171
BSU23390	spoVAF	554
BSU23401	spoVAEA	61
BSU23402	spoVAEB	14
BSU23410	spoVAD	19
BSU23420	spoVAC	1
BSU23430	spoVAB	0
BSU23440	spoVAA	3
BSU23450	sigF	1067
BSU23460	spoIIAB	246
BSU23470	spoIIAA	275
BSU23480	dacF	5
BSU23490	pupG	5591
BSU23500	drm	3468
BSU23510	xerD	1479
BSU23519	yqzK	61
BSU23520	fur	2720
BSU23530	spoIIM	12
BSU23540	yqkK	5
BSU23550	mleA	1720
BSU23560	mleN	384
BSU23570	aspA	673
BSU23580	ansA	251
BSU23590	ansR	297
BSU23600	yqxK	1245
BSU23610	nudF	549
BSU23620	yqkF	1782
BSU23630	yqkE	114
BSU23640	yqkD	1270
BSU23650	yqkC	2326
BSU23660	yqkB	1724
BSU23670	yqkA	326
BSU23680	yqjZ	117
BSU23690	yqjY	160
BSU23700	yqjX	23
BSU23710	yqjW	51
BSU23720	yqzH	392
BSU23730	yqjV	620
BSU23740	yqjU	236
BSU23750	yqjT	684
BSU23760	coaA	894
BSU23770	dsdA	1119
BSU23780	yqjQ	993
BSU23790	yqjP	905
BSU23800	proI	200
BSU23810	yqjN	1009
BSU23820	yqjM	1363
BSU23830	yqjL	25839
BSU23840	yqjK	365
BSU23850	zwf	10938
BSU23860	yqjI	14602
BSU23870	yqjH	880
BSU23880	yqzJ	1174
BSU23890	yqjG	8699
BSU23900	yqjF	357
BSU23910	yqjE	6639
BSU23920	yqjD	4163
BSU23930	yqjC	3
BSU23940	yqjB	2
BSU23950	yqjA	921
BSU23960	artR	8278
BSU23970	artQ	2408
BSU23980	artP	9223
BSU23990	yqiW	5039
BSU24000	bmrU	4312
BSU24010	bmr	6951
BSU24020	bmrR	297
BSU24030	bkdB	3284
BSU24040	bkdAB	1566
BSU24050	bkdAA	1167
BSU24060	lpdV	1623
BSU24070	buk	936
BSU24080	bcd	1997
BSU24090	ptb	922
BSU24100	bkdR	477
BSU24110	yqzF	1471
BSU24120	prpB	766
BSU24130	prpD	302
BSU24140	mmgD	38
BSU24150	mmgC	12
BSU24160	mmgB	23
BSU24170	mmgA	17
BSU24180	yqiK	1108
BSU24190	yqiI	25
BSU24200	yqiH	10
BSU24210	yqiG	1303
BSU24220	spo0A	13007
BSU24230	spoIVB	30
BSU24240	recN	3994
BSU24250	ahrC	618
BSU24260	yqxC	9423
BSU24270	dxs	16467
BSU24280	ispA	660
BSU24290	xseB	57
BSU24300	xseA	925
BSU24310	folD	6283
BSU24320	nusB	1519
BSU24330	yqhY	8331
BSU24340	accC	20742
BSU24350	accB	1032
BSU24360	spoIIIAH	43
BSU24370	spoIIIAG	12
BSU24380	spoIIIAF	20
BSU24390	spoIIIAE	34
BSU24400	spoIIIAD	3
BSU24410	spoIIIAC	0
BSU24420	spoIIIAB	11
BSU24430	spoIIIAA	20
BSU24440	yqhV	0
BSU24450	efp	2910
BSU24460	yqhT	5667
BSU24470	yqhS	1517
BSU24480	yqhR	22
BSU24490	yqhQ	10089
BSU24500	yqhP	3702
BSU24510	yqhO	81
BSU24520	mntR	1829
BSU24530	yqhM	1083
BSU24540	yqhL	3609
BSU24550	gcvPB	4091
BSU24560	gcvPA	2270
BSU24570	gcvT	1747
BSU24580	yqhH	47
BSU24590	yqhG	95
BSU24600	sinI	197
BSU24610	sinR	1303
BSU24620	tasA	5
BSU24630	sipW	0
BSU24640	yqxM	0
BSU24650	yqzG	7
BSU24660	yqzE	18
BSU24670	comGG	14
BSU24680	comGF	25
BSU24690	comGE	14
BSU24700	comGD	9
BSU24710	comGC	16
BSU24720	comGB	158
BSU24730	comGA	271
BSU24740	yqxL	706
BSU24750	yqhB	3594
BSU24760	rsbRD	3154
BSU24770	mgsR	29546
BSU24780	yqgY	705
BSU24790	yqgX	449
BSU24800	yqgW	1247
BSU24810	yqgV	615
BSU24820	yqgU	1276
BSU24830	yqgT	358
BSU24840	yqgS	10248
BSU24850	glcK	1216
BSU24860	yqgQ	96
BSU24870	glpG	474
BSU24880	yqgO	105
BSU24890	yqgN	609
BSU24900	rpmG	545
BSU24910	yqgM	295
BSU24920	yqgL	58
BSU24930	yqzD	3459
BSU24940	yqzC	8755
BSU24950	pstBB	485
BSU24960	pstBA	366
BSU24970	pstA	195
BSU24980	pstC	159
BSU24990	pstS	426
BSU25000	pbpA	10621
BSU25010	yqgE	41
BSU25020	sodA	40037
BSU25030	yqgC	592
BSU25040	yqgB	482
BSU25050	yqgA	1856
BSU25060	yqfZ	41
BSU25070	ispG	6732
BSU25080	yqfX	46
BSU25090	yqfW	1405
BSU25100	zur	2246
BSU25110	yqfU	1326
BSU25120	yqfT	28
BSU25130	yqfS	4864
BSU25140	cshB	5314
BSU25150	yqfQ	12
BSU25160	ispH	2734
BSU25170	yqfO	1705
BSU25180	trmK	341
BSU25190	cccA	1757
BSU25200	sigA	9232
BSU25210	dnaG	13962
BSU25220	antE	127
BSU25230	yqxD	4634
BSU25240	yqfL	1396
BSU25250	ccpN	935
BSU25260	glyS	1205
BSU25270	glyQ	361
BSU25280	recO	2273
BSU25289	yqzL	490
BSU25290	era	5831
BSU25300	cdd	3032
BSU25310	dgkA	251
BSU25320	yqfG	784
BSU25330	yqfF	6534
BSU25340	phoH	9051
BSU25350	yqfD	67
BSU25360	yqfC	2
BSU25370	yqfB	4084
BSU25380	yqfA	4757
BSU25390	yqeZ	7982
BSU25400	yqeY	61575
BSU25410	rpsU	17820
BSU25420	yqeW	56
BSU25430	rimO	2449
BSU25440	yqeU	1024
BSU25450	prmA	1010
BSU25460	dnaJ	1520
BSU25470	dnaK	10485
BSU25480	grpE	1111
BSU25490	hrcA	4847
BSU25500	hemN	622
BSU25510	lepA	10687
BSU25520	yqxA	21
BSU25530	spoIIP	64
BSU25540	gpr	59
BSU25550	rpsT	12837
BSU25560	holA	848
BSU25569	yqzM	46
BSU25570	comEC	514
BSU25580	comEB	333
BSU25590	comEA	58
BSU25600	comER	103
BSU25610	yqeM	5453
BSU25620	yqeL	1303
BSU25630	yqeK	1511
BSU25640	nadD	1176
BSU25650	yqeI	763
BSU25660	aroE	1809
BSU25670	yqeH	1579
BSU25680	yqeG	578
BSU25690	sda	522
BSU25700	yqeF	631
BSU25710	cwlH	59
BSU25720	yqeD	267
BSU25730	yqeC	76
BSU25740	yqeB	675
BSU25750	nucB	46
BSU25760	spoIVCB	33
BSU25770	spoIVCA	554
BSU25780	arsC	56
BSU25790	arsB	72
BSU25800	yqcK	40
BSU25810	arsR	39
BSU25820	yqcI	60
BSU25830	rapE	233
BSU25840	phrE	1384
BSU25850	yqzI	41
BSU25860	yqcG	2473
BSU25870	yqcF	961
BSU25880	yqxJ	73
BSU25890	yqxI	92
BSU25900	cwlA	16
BSU25910	yqxH	0
BSU25920	yqxG	17
BSU25930	yqcE	0
BSU25940	yqcD	4
BSU25950	yqcC	10
BSU25960	yqcB	0
BSU25970	yqcA	3
BSU25980	yqbT	0
BSU25990	yqbS	0
BSU26000	yqbR	1
BSU26010	yqbQ	5
BSU26020	yqbP	4
BSU26030	yqbO	144
BSU26039	yqbN	0
BSU26040	yqbN	3
BSU26050	yqdB	114
BSU26060	yqbM	58
BSU26075	yqbK	54
BSU26089	yqzN	0
BSU26090	yqbJ	4
BSU26100	yqbI	11
BSU26110	yqbH	2
BSU26120	yqbG	17
BSU26130	yqbF	2
BSU26140	yqbE	20
BSU26150	yqbD	11
BSU26160	yqbC	79
BSU26170	yqbB	32
BSU26180	yqbA	32
BSU26190	yqaT	23
BSU26200	yqaS	20
BSU26210	yqaR	24
BSU26220	yqaQ	9
BSU26230	yqaP	1573
BSU26240	yqaO	17
BSU26250	yqaN	10
BSU26259	yqzO	1
BSU26260	yqaM	9
BSU26270	yqaL	17
BSU26280	yqaK	26
BSU26290	yqaJ	15
BSU26300	yqaI	1
BSU26310	yqaH	8
BSU26320	yqaG	10
BSU26330	yqdA	1
BSU26340	yqaF	7
BSU26350	yqaE	409
BSU26360	yqaD	32
BSU26370	yqaC	127
BSU26380	yqaB	32
BSU26390	spoIIIC	36
BSU26400	yrkS	29
BSU26410	yrkR	70
BSU26420	yrkQ	252
BSU26430	yrkP	58
BSU26440	yrkO	145
BSU26450	yrkN	78
BSU26470	yrkL	337
BSU26480	yrkK	105
BSU26490	yrkJ	11
BSU26500	yrkI	9
BSU26510	yrkH	90
BSU26530	yrkF	41
BSU26540	yrkE	25
BSU26550	yrkD	708
BSU26558	yrzM	159
BSU26559	yrzN	26
BSU26560	yrkC	291
BSU26570	yrkB	44
BSU26580	bltR	55
BSU26590	blt	56
BSU26600	bltD	15
BSU26610	yrkA	1100
BSU26619	yrzO	1
BSU26620	yrdR	11
BSU26630	yrdQ	294
BSU26640	yrdP	461
BSU26650	czcD	929
BSU26660	yrdN	16
BSU26670	gltR	221
BSU26680	yrdK	76
BSU26690	brnQ	223
BSU26700	azlD	72
BSU26710	azlC	90
BSU26720	azlB	33
BSU26730	yrdF	28
BSU26740	cypA	51
BSU26748	yrdD	0
BSU26749	yrdD	0
BSU26750	yrdD	0
BSU26760	yrdC	30
BSU26770	yrdB	278
BSU26780	yrdA	1109
BSU26790	aadK	796
BSU26800	yrpB	1184
BSU26810	yrpC	276
BSU26820	yrpD	2044
BSU26830	yrpE	25
BSU26840	sigZ	256
BSU26850	yrpG	8
BSU26860	yraO	1030
BSU26870	yraN	116
BSU26880	yraM	924
BSU26890	csn	374
BSU26900	yraL	1681
BSU26910	yraK	591
BSU26920	yraJ	284
BSU26930	yraI	199
BSU26940	yraH	58
BSU26950	yraG	29
BSU26960	yraF	52
BSU26970	adhB	216
BSU26980	yraE	12
BSU26990	yraD	55
BSU27000	yraB	78
BSU27009	yrzP	11
BSU27010	adhA	294
BSU27020	yraA	2456
BSU27030	sacC	1576
BSU27040	levG	410
BSU27050	levF	191
BSU27060	levE	101
BSU27070	levD	53
BSU27080	levR	928
BSU27090	aapA	243
BSU27100	yrhP	376
BSU27110	yrhO	678
BSU27120	sigV	87
BSU27130	rsiV	487
BSU27140	oatA	389
BSU27150	yrhK	66
BSU27160	cypB	11624
BSU27170	bscR	652
BSU27180	yrhH	3399
BSU27190	yrzI	134
BSU27200	yrhG	226
BSU27210	yrhF	98
BSU27220	yrhE	1669
BSU27230	yrhD	227
BSU27240	yrhC	157
BSU27250	yrhB	294
BSU27260	mccA	547
BSU27270	mtn	2292
BSU27280	yrrT	267
BSU27290	yrzA	122
BSU27300	yrrS	5970
BSU27310	pbpI	1446
BSU27320	greA	3793
BSU27330	udk	946
BSU27340	yrrO	2128
BSU27350	yrrN	856
BSU27360	yrrM	675
BSU27370	yrrL	3701
BSU27380	yrzB	1139
BSU27390	yrrK	2538
BSU27400	yrzL	890
BSU27410	alaS	1352
BSU27420	yrrI	47
BSU27430	glnQ	41
BSU27440	glnH	38
BSU27450	glnM	28
BSU27460	glnP	24
BSU27468	yrzQ	19
BSU27469	yrzR	9
BSU27470	yrrD	26
BSU27480	yrrC	1884
BSU27490	yrrB	343
BSU27500	mnmA	6597
BSU27510	iscS	4479
BSU27520	cymR	2076
BSU27530	yrvN	1211
BSU27540	yrvM	3060
BSU27550	aspS	1667
BSU27560	hisS	416
BSU27570	yrzK	5
BSU27580	yrvJ	1186
BSU27590	yrvI	2996
BSU27600	relA	14175
BSU27610	apt	1506
BSU27620	recJ	4541
BSU27630	yrvD	493
BSU27640	yrvC	447
BSU27650	secDF	8802
BSU27660	comN	406
BSU27670	spoVB	184
BSU27680	yrbG	17
BSU27690	yrzE	29
BSU27700	yajC	1449
BSU27710	tgt	1811
BSU27720	queA	1173
BSU27729	yrzS	29
BSU27730	ruvB	702
BSU27740	ruvA	327
BSU27750	bofC	3622
BSU27760	csbX	5010
BSU27770	yrbE	7563
BSU27785	yrzF	1616
BSU27800	yrzH	255
BSU27809	yrzT	51
BSU27810	yrbD	685
BSU27820	yrbC	232
BSU27830	coxA	30
BSU27840	safA	1723
BSU27850	nadA	841
BSU27860	nadC	290
BSU27870	nadB	478
BSU27880	nifS	506
BSU27890	nadR	1376
BSU27900	pheA	0
BSU27910	pheB	13
BSU27920	obgE	5830
BSU27930	spo0B	1112
BSU27940	rpmA	49121
BSU27950	ysxB	29246
BSU27960	rplU	28505
BSU27970	spoIVFB	56
BSU27980	spoIVFA	54
BSU27990	minD	8630
BSU28000	minC	7284
BSU28010	mreD	928
BSU28020	mreC	8869
BSU28030	mreB	10019
BSU28040	radC	8734
BSU28050	maf	5287
BSU28060	spoIIB	121
BSU28070	comC	25
BSU28080	folC	497
BSU28090	valS	2138
BSU28099	yszA	2
BSU28100	ysxE	22
BSU28110	spoVID	95
BSU28120	hemL	13538
BSU28130	hemB	1820
BSU28140	hemD	974
BSU28150	hemC	1512
BSU28160	hemX	872
BSU28170	hemA	6441
BSU28180	ysxD	384
BSU28190	engB	1276
BSU28200	lonA	4581
BSU28210	lonB	106
BSU28220	clpX	12236
BSU28230	tig	11725
BSU28240	ysoA	666
BSU28250	leuD	750
BSU28260	leuC	2739
BSU28270	leuB	1332
BSU28280	leuA	1612
BSU28290	ilvC	1505
BSU28300	ilvH	282
BSU28310	ilvB	1837
BSU28320	ysnD	12
BSU28330	ysnE	51
BSU28340	ysnF	5787
BSU28350	ysnB	1341
BSU28360	ysnA	420
BSU28370	rph	1117
BSU28380	gerM	50
BSU28390	racE	2787
BSU28400	ysmB	986
BSU28410	gerE	273
BSU28420	ysmA	435
BSU28430	sdhB	12011
BSU28440	sdhA	16546
BSU28450	sdhC	1407
BSU28460	yslB	833
BSU28470	lysC	212
BSU28490	uvrC	3267
BSU28500	trxA	14741
BSU28510	xsa	1360
BSU28520	etfA	110901
BSU28530	etfB	78531
BSU28540	ysiB	54313
BSU28550	fadR	41235
BSU28560	lcfA	21736
BSU28570	yshE	453
BSU28580	mutSB	7003
BSU28590	yshC	5142
BSU28600	yshB	1188
BSU28610	yshA	589
BSU28620	rnhC	2956
BSU28630	pheT	4491
BSU28640	pheS	716
BSU28650	ysgA	2218
BSU28660	sspI	18
BSU28670	ysfB	784
BSU28680	glcD	5035
BSU28690	glcF	6956
BSU28700	ysfE	1015
BSU28710	cstA	3778
BSU28720	abfA	4331
BSU28730	araQ	805
BSU28740	araP	1665
BSU28750	araN	2429
BSU28760	araM	2237
BSU28770	araL	1063
BSU28780	araD	1377
BSU28790	araB	2218
BSU28800	araA	2092
BSU28810	abnA	3031
BSU28820	ysdC	2255
BSU28830	ysdB	1498
BSU28840	ysdA	464
BSU28850	rplT	10948
BSU28860	rpmI	2591
BSU28870	infC	20886
BSU28890	yscB	240
BSU28900	ysbB	171
BSU28910	ysbA	20
BSU28920	lytT	441
BSU28930	lytS	1722
BSU28940	ysaA	7236
BSU28950	thrS	2738
BSU28960	ytxC	596
BSU28970	ytxB	632
BSU28980	dnaI	1003
BSU28990	dnaB	1874
BSU29000	nrdR	1013
BSU29010	speD	6980
BSU29020	gapB	10556
BSU29030	ytcD	68
BSU29040	ytbD	46
BSU29050	ytbE	74
BSU29060	coaE	1002
BSU29070	ytaF	906
BSU29080	mutM	2939
BSU29090	polA	4913
BSU29100	phoR	8964
BSU29110	phoP	2754
BSU29120	mdh	30484
BSU29130	icd	32166
BSU29140	citZ	126434
BSU29150	ytwI	149
BSU29160	ytvI	56
BSU29170	fxsA	1121
BSU29180	pyk	18360
BSU29190	pfkA	2421
BSU29200	accA	4252
BSU29210	accD	4286
BSU29220	ytsJ	9919
BSU29230	dnaE	3628
BSU29239	ytrH	10
BSU29240	ytrI	9
BSU29249	ytzJ	1552
BSU29250	nrnA	1579
BSU29260	ytpI	1261
BSU29270	ytoI	4306
BSU29280	ytnM	28
BSU29290	ytnL	24
BSU29300	rbfK	4
BSU29310	ytnJ	28
BSU29320	ytnI	11
BSU29330	ytmO	29
BSU29340	tcyN	14
BSU29350	tcyM	6
BSU29360	tcyL	10
BSU29370	tcyK	5
BSU29380	tcyJ	5
BSU29390	ytmI	3
BSU29400	ytlI	77
BSU29410	ytkL	6543
BSU29420	fabG	1515
BSU29430	ytzD	760
BSU29440	argH	14811
BSU29450	argG	8695
BSU29460	moaB	200
BSU29470	ackA	852
BSU29480	ytxK	952
BSU29490	tpx	3609
BSU29500	ytfJ	27
BSU29510	ytfI	4
BSU29520	yteJ	329
BSU29530	sppA	453
BSU29540	ppnK	5337
BSU29550	ytcJ	3118
BSU29560	ytcI	866
BSU29570	sspA	101
BSU29580	ytbJ	820
BSU29590	iscS	802
BSU29600	braB	448
BSU29610	ezrA	6861
BSU29620	hisJ	1340
BSU29630	yttP	493
BSU29640	ytsP	3103
BSU29650	dgcP	6057
BSU29660	rpsD	14257
BSU29670	tyrS	1000
BSU29679	ytzK	0
BSU29680	acsA	28548
BSU29690	acuA	4140
BSU29700	acuB	3452
BSU29710	acuC	7822
BSU29720	ytxE	144
BSU29730	ytxD	223
BSU29740	ccpA	3563
BSU29750	aroA	6608
BSU29760	ytxJ	10856
BSU29770	ytxH	14305
BSU29780	ytxG	9657
BSU29790	murC	7297
BSU29805	ytpS	4621
BSU29820	ytpR	2691
BSU29830	ytpQ	3470
BSU29840	ytpP	663
BSU29850	ytoQ	681
BSU29860	ytoP	1670
BSU29870	ytzB	3687
BSU29880	malS	3791
BSU29890	ytnP	891
BSU29900	trmB	1905
BSU29910	ytzH	9
BSU29920	ytmP	6562
BSU29930	amyX	1492
BSU29940	ytlR	501
BSU29950	ytlQ	472
BSU29960	ytlP	601
BSU29970	ytkP	2810
BSU29980	ytjP	9197
BSU29990	pbuO	153
BSU30000	ythQ	408
BSU30010	ythP	503
BSU30020	ytzE	3728
BSU30035	ytzG	392
BSU30050	ytgP	2654
BSU30060	ytfP	1801
BSU30070	opuD	5900
BSU30080	yteV	595
BSU30090	yteU	3273
BSU30100	yteT	6669
BSU30110	yteS	1950
BSU30120	yteR	4398
BSU30135	yteP	1832
BSU30150	ytdP	2420
BSU30160	ytcQ	40504
BSU30170	ytcP	14709
BSU30180	ytbQ	253
BSU30190	bioI	141
BSU30200	bioB	91
BSU30210	bioD	99
BSU30220	bioF	448
BSU30230	bioA	883
BSU30240	bioW	682
BSU30250	ytaP	156
BSU30260	msmR	1520
BSU30270	msmE	3050
BSU30280	amyD	1827
BSU30290	amyC	1497
BSU30300	melA	4021
BSU30310	ytwF	2894
BSU30320	leuS	4243
BSU30330	ytvB	1168
BSU30340	ytvA	1383
BSU30350	yttB	240
BSU30360	yttA	343
BSU30370	bceB	186
BSU30380	bceA	66
BSU30390	bceS	620
BSU30400	bceR	549
BSU30410	ytrF	400
BSU30420	ytrE	104
BSU30430	ytrD	141
BSU30440	ytrC	127
BSU30450	ytrB	115
BSU30460	ytrA	60
BSU30470	ytzC	84
BSU30480	ytqA	745
BSU30490	ytqB	721
BSU30500	ytpB	2419
BSU30510	ytpA	2137
BSU30520	ytoA	461
BSU30530	ytnA	3487
BSU30540	asnB	10037
BSU30550	metK	11231
BSU30560	pckA	22587
BSU30570	ytmB	248
BSU30580	ytmA	166
BSU30595	ytlA	23
BSU30610	ytlC	12
BSU30620	ytlD	27
BSU30630	ytkD	1102
BSU30640	ytkC	23
BSU30650	dps	27125
BSU30659	ytzI	125
BSU30660	ytkA	552
BSU30670	luxS	1836
BSU30680	ytjA	234
BSU30690	ytiB	1147
BSU30700	rpmE2	2251
BSU30710	ythA	242
BSU30720	ythB	114
BSU30739	ytzL	65
BSU30740	mntD	7319
BSU30750	mntC	11874
BSU30760	mntB	5977
BSU30770	mntA	6439
BSU30780	menC	2492
BSU30790	menE	2196
BSU30800	menB	3114
BSU30810	ytxM	367
BSU30820	menD	1956
BSU30830	menF	3236
BSU30840	yteA	9
BSU30850	ytdA	71
BSU30860	ytcA	17
BSU30870	ytcB	13
BSU30880	ytcC	17
BSU30890	ytxO	22
BSU30900	cotS	22
BSU30910	cotSA	19
BSU30920	cotI	36
BSU30930	ytaB	1188
BSU30940	glgP	90
BSU30950	glgA	94
BSU30960	glgD	87
BSU30970	glgC	57
BSU30980	glgB	59
BSU30990	thiT	126
BSU31000	yuaI	626
BSU31010	yuaG	2983
BSU31020	yuaF	488
BSU31030	yuaE	7501
BSU31040	yuaD	455
BSU31050	gbsB	1957
BSU31060	gbsA	1256
BSU31070	yuaC	580
BSU31080	yuaB	184
BSU31090	ktrA	87
BSU31100	ktrB	129
BSU31110	yubF	237
BSU31120	lytG	407
BSU31130	yubD	490
BSU31140	cdoA	17
BSU31150	yubB	2088
BSU31160	yubA	2891
BSU31170	yulF	1423
BSU31180	yulE	1927
BSU31190	yulD	157
BSU31200	yulC	1327
BSU31210	yulB	525
BSU31220	yuxG	617
BSU31230	tlpB	415
BSU31240	mcpA	1054
BSU31250	tlpA	75
BSU31260	mcpB	934
BSU31270	tgl	33
BSU31279	yuzH	1422
BSU31280	yugU	5504
BSU31290	yugT	157
BSU31300	yugS	209
BSU31310	yugP	3012
BSU31319	yuzI	6
BSU31321	mstX	156
BSU31322	yugO	344
BSU31330	yugN	3095
BSU31340	yugM	1497
BSU31350	pgi	9502
BSU31360	yugK	290
BSU31370	yugJ	4412
