BSU	GeneID	Abundance
BSU21190	yomX	0
BSU21200	yomW	0
BSU21210	yomV	4
BSU21220	yomU	1
BSU21229	youA	0
BSU21230	yomT	0
BSU21240	yomS	1
BSU21250	yomR	4
BSU21260	yomQ	0
BSU21270	yomP	0
BSU21280	yomO	0
BSU21290	yomN	1
BSU21300	yomM	2
BSU21310	yozP	1
BSU21320	yomL	29
BSU21329	youB	6
BSU21330	yomK	5
BSU21340	yomJ	225
BSU21350	yomI	49
BSU21360	yomH	0
BSU21370	yomG	9
BSU21380	yomF	0
BSU21390	yomE	0
BSU21400	yomD	1
BSU21410	blyA	0
BSU21420	bhlA	0
BSU21430	bhlB	0
BSU21440	bdbB	7
BSU21450	yolJ	6
BSU21460	bdbA	3
BSU21470	sunT	5
BSU21480	sunA	1390
BSU21490	sunI	99
BSU21500	uvrX	19
BSU21510	yolD	0
BSU21520	yolC	4
BSU21530	yolB	30
BSU21540	yolA	66
BSU21550	yokL	21
BSU21560	yokK	13
BSU21570	yokJ	3
BSU21580	yokI	30
BSU21590	yokH	242
BSU21598	yoyK	0
BSU21599	yoyK	2
BSU21600	yokG	387
BSU21610	yokF	2
BSU21620	yokE	3
BSU21630	yokD	254
BSU21640	yokC	7
BSU21650	yokB	44
BSU21660	yokA	56
BSU21670	ypqP	119
BSU21680	yppQ	482
BSU21690	msrA	354
BSU21700	ypoP	407
BSU21710	dinF	125
BSU21720	ypmT	115
BSU21730	ypmS	355
BSU21740	ypmR	499
BSU21750	scuA	195
BSU21760	ypmP	1727
BSU21770	ilvA	3088
BSU21780	yplP	806
BSU21790	yplQ	951
BSU21800	ypkP	1624
BSU21810	dfrA	774
BSU21820	thyA	805
BSU21830	ypjQ	1895
BSU21840	ypjP	737
BSU21850	ypiP	216
BSU21860	yphP	1190
BSU21870	ilvD	6589
BSU21880	ypgR	1536
BSU21890	ypgQ	79
BSU21900	bsaA	5
BSU21910	metA	559
BSU21920	ugtP	1410
BSU21930	cspD	362
BSU21940	degR	41
BSU21950	ypzA	42
BSU21960	ypeQ	16
BSU21970	ypeP	173
BSU21980	ypdP	77
BSU21990	ypdQ	59
BSU22000	sspL	36
BSU22010	exoA	798
BSU22019	ypzF	39
BSU22020	ypbS	47
BSU22030	ypbR	268
BSU22040	ypbQ	0
BSU22050	bcsA	2
BSU22060	pbuX	1012
BSU22070	xpt	353
BSU22080	ypwA	294
BSU22090	kdgT	58
BSU22100	kdgA	33
BSU22110	kdgK	87
BSU22120	kdgR	62
BSU22130	kduI	322
BSU22140	kduD	445
BSU22150	ypvA	2149
BSU22160	yptA	18
BSU22169	ypzG	35
BSU22170	ypsC	364
BSU22180	ypsB	241
BSU22190	ypsA	35
BSU22200	cotD	392
BSU22210	yprB	897
BSU22220	yprA	493
BSU22230	ypqE	945
BSU22240	ypqA	0
BSU22250	yppG	0
BSU22260	yppF	136
BSU22270	yppE	56
BSU22280	yppD	1
BSU22290	sspM	0
BSU22300	yppC	1
BSU22310	recU	192
BSU22320	ponA	3747
BSU22330	ypoC	293
BSU22340	nth	320
BSU22350	dnaD	221
BSU22360	asnC	2182
BSU22370	aspB	540
BSU22380	ypmB	87
BSU22390	ypmA	30
BSU22400	dinG	988
BSU22410	panD	345
BSU22420	panC	437
BSU22430	panB	323
BSU22440	birA	173
BSU22450	cca	113
BSU22460	ypjH	68
BSU22470	ypjG	0
BSU22480	mgsA	0
BSU22490	dapB	0
BSU22500	ypjD	1
BSU22510	ypjC	227
BSU22520	ypjB	129
BSU22530	ypjA	18
BSU22540	qcrC	871
BSU22550	qcrB	293
BSU22560	qcrA	260
BSU22570	ypiF	23
BSU22580	ypiB	1435
BSU22590	ypiA	370
BSU22600	aroE	1755
BSU22610	tyrA	160
BSU22620	hisC	1642
BSU22630	trpA	519
BSU22640	trpB	132
BSU22650	trpF	0
BSU22660	trpC	13
BSU22670	trpD	44
BSU22680	trpE	92
BSU22690	aroH	838
BSU22700	aroB	3445
BSU22710	aroF	2999
BSU22720	cheR	37
BSU22730	ndk	513
BSU22740	hepT	136
BSU22750	ubiE	200
BSU22760	hepS	129
BSU22770	mtrB	505
BSU22780	folE	562
BSU22790	hbs	2720
BSU22800	spoIVA	201
BSU22810	yphF	191
BSU22820	yphE	26
BSU22830	gpsA	3601
BSU22840	engA	1004
BSU22849	ypzH	2
BSU22850	seaA	22
BSU22860	yphA	10
BSU22869	ypzI	8
BSU22870	fni	812
BSU22880	rpsA	6428
BSU22890	cmk	9
BSU22900	ypfB	0
BSU22910	dgrA	3
BSU22920	ypeB	38
BSU22930	sleB	2
BSU22940	prsW	272
BSU22950	ypdA	765
BSU22960	gudB	1955
BSU22970	ypbH	396
BSU22980	ypbG	43
BSU22990	ypbF	52
BSU23000	ypbE	662
BSU23010	ypbD	383
BSU23020	recQ	1772
BSU23030	ypbB	348
BSU23040	fer	1172
BSU23050	fmnP	30
BSU23060	ypzE	53
BSU23070	serA	7174
BSU23080	aroD	205
BSU23090	rsiX	317
BSU23100	sigX	39
BSU23110	resE	2142
BSU23120	resD	399
BSU23130	resC	466
BSU23140	resB	356
BSU23150	resA	41
BSU23160	rluB	103
BSU23170	spmB	19
BSU23180	spmA	16
BSU23190	dacB	18
BSU23200	ypuI	338
BSU23210	spcB	146
BSU23220	scpA	34
BSU23230	ypuF	9
BSU23240	ypzK	1970
BSU23250	ribH	1091
BSU23260	ribA	1493
BSU23270	ribE	219
BSU23280	ribD	671
BSU23300	ypuD	36
BSU23310	sipS	517
BSU23320	ypzC	0
BSU23328	ypzJ	29
BSU23329	ypuC	11
BSU23330	ypuC	3
BSU23340	ypuB	5
BSU23350	ypzD	0
BSU23360	ppiB	516
BSU23370	ypuA	56
BSU23380	lysA	926
BSU23390	spoVAF	225
BSU23401	spoVAEA	21
BSU23402	spoVAEB	14
BSU23410	spoVAD	18
BSU23420	spoVAC	0
BSU23430	spoVAB	0
BSU23440	spoVAA	0
BSU23450	sigF	357
BSU23460	spoIIAB	60
BSU23470	spoIIAA	39
BSU23480	dacF	8
BSU23490	pupG	2209
BSU23500	drm	843
BSU23510	xerD	220
BSU23519	yqzK	20
BSU23520	fur	434
BSU23530	spoIIM	0
BSU23540	yqkK	2
BSU23550	mleA	419
BSU23560	mleN	66
BSU23570	aspA	398
BSU23580	ansA	139
BSU23590	ansR	96
BSU23600	yqxK	814
BSU23610	nudF	242
BSU23620	yqkF	63
BSU23630	yqkE	4
BSU23640	yqkD	246
BSU23650	yqkC	487
BSU23660	yqkB	415
BSU23670	yqkA	130
BSU23680	yqjZ	19
BSU23690	yqjY	29
BSU23700	yqjX	3
BSU23710	yqjW	10
BSU23720	yqzH	15
BSU23730	yqjV	137
BSU23740	yqjU	29
BSU23750	yqjT	180
BSU23760	coaA	128
BSU23770	dsdA	254
BSU23780	yqjQ	285
BSU23790	yqjP	227
BSU23800	proI	93
BSU23810	yqjN	897
BSU23820	yqjM	656
BSU23830	yqjL	380
BSU23840	yqjK	114
BSU23850	zwf	1573
BSU23860	yqjI	3473
BSU23870	yqjH	102
BSU23880	yqzJ	251
BSU23890	yqjG	2857
BSU23900	yqjF	69
BSU23910	yqjE	2232
BSU23920	yqjD	377
BSU23930	yqjC	4
BSU23940	yqjB	0
BSU23950	yqjA	299
BSU23960	artR	1071
BSU23970	artQ	204
BSU23980	artP	444
BSU23990	yqiW	400
BSU24000	bmrU	3316
BSU24010	bmr	2287
BSU24020	bmrR	105
BSU24030	bkdB	1222
BSU24040	bkdAB	663
BSU24050	bkdAA	417
BSU24060	lpdV	343
BSU24070	buk	276
BSU24080	bcd	502
BSU24090	ptb	148
BSU24100	bkdR	191
BSU24110	yqzF	559
BSU24120	prpB	184
BSU24130	prpD	29
BSU24140	mmgD	1
BSU24150	mmgC	2
BSU24160	mmgB	0
BSU24170	mmgA	1
BSU24180	yqiK	238
BSU24190	yqiI	18
BSU24200	yqiH	7
BSU24210	yqiG	479
BSU24220	spo0A	1697
BSU24230	spoIVB	26
BSU24240	recN	2001
BSU24250	ahrC	216
BSU24260	yqxC	2762
BSU24270	dxs	3940
BSU24280	ispA	148
BSU24290	xseB	18
BSU24300	xseA	105
BSU24310	folD	1245
BSU24320	nusB	246
BSU24330	yqhY	2338
BSU24340	accC	1852
BSU24350	accB	175
BSU24360	spoIIIAH	9
BSU24370	spoIIIAG	4
BSU24380	spoIIIAF	2
BSU24390	spoIIIAE	9
BSU24400	spoIIIAD	1
BSU24410	spoIIIAC	2
BSU24420	spoIIIAB	1
BSU24430	spoIIIAA	1
BSU24440	yqhV	0
BSU24450	efp	428
BSU24460	yqhT	704
BSU24470	yqhS	271
BSU24480	yqhR	1
BSU24490	yqhQ	4060
BSU24500	yqhP	1486
BSU24510	yqhO	16
BSU24520	mntR	157
BSU24530	yqhM	116
BSU24540	yqhL	49
BSU24550	gcvPB	7909
BSU24560	gcvPA	3511
BSU24570	gcvT	1518
BSU24580	yqhH	5
BSU24590	yqhG	41
BSU24600	sinI	9
BSU24610	sinR	208
BSU24620	tasA	16
BSU24630	sipW	0
BSU24640	yqxM	0
BSU24650	yqzG	2
BSU24660	yqzE	80
BSU24670	comGG	48
BSU24680	comGF	231
BSU24690	comGE	516
BSU24700	comGD	468
BSU24710	comGC	529
BSU24720	comGB	3271
BSU24730	comGA	3445
BSU24740	yqxL	227
BSU24750	yqhB	517
BSU24760	rsbRD	100
BSU24770	mgsR	4127
BSU24780	yqgY	161
BSU24790	yqgX	62
BSU24800	yqgW	846
BSU24810	yqgV	165
BSU24820	yqgU	77
BSU24830	yqgT	65
BSU24840	yqgS	3245
BSU24850	glcK	681
BSU24860	yqgQ	32
BSU24870	glpG	338
BSU24880	yqgO	8
BSU24890	yqgN	30
BSU24900	rpmG	71
BSU24910	yqgM	29
BSU24920	yqgL	11
BSU24930	yqzD	102
BSU24940	yqzC	415
BSU24950	pstBB	1071
BSU24960	pstBA	1104
BSU24970	pstA	992
BSU24980	pstC	657
BSU24990	pstS	726
BSU25000	pbpA	1260
BSU25010	yqgE	26
BSU25020	sodA	6022
BSU25030	yqgC	382
BSU25040	yqgB	64
BSU25050	yqgA	44
BSU25060	yqfZ	0
BSU25070	ispG	1214
BSU25080	yqfX	35
BSU25090	yqfW	288
BSU25100	zur	69
BSU25110	yqfU	461
BSU25120	yqfT	3
BSU25130	yqfS	1490
BSU25140	cshB	1652
BSU25150	yqfQ	0
BSU25160	ispH	165
BSU25170	yqfO	985
BSU25180	trmK	117
BSU25190	cccA	116
BSU25200	sigA	4175
BSU25210	dnaG	2641
BSU25220	antE	45
BSU25230	yqxD	288
BSU25240	yqfL	209
BSU25250	ccpN	151
BSU25260	glyS	1442
BSU25270	glyQ	507
BSU25280	recO	848
BSU25289	yqzL	198
BSU25290	era	1252
BSU25300	cdd	486
BSU25310	dgkA	78
BSU25320	yqfG	217
BSU25330	yqfF	846
BSU25340	phoH	976
BSU25350	yqfD	18
BSU25360	yqfC	0
BSU25370	yqfB	1156
BSU25380	yqfA	1740
BSU25390	yqeZ	2016
BSU25400	yqeY	12430
BSU25410	rpsU	3637
BSU25420	yqeW	15
BSU25430	rimO	1433
BSU25440	yqeU	243
BSU25450	prmA	86
BSU25460	dnaJ	402
BSU25470	dnaK	2491
BSU25480	grpE	216
BSU25490	hrcA	947
BSU25500	hemN	117
BSU25510	lepA	1756
BSU25520	yqxA	13
BSU25530	spoIIP	27
BSU25540	gpr	13
BSU25550	rpsT	1058
BSU25560	holA	778
BSU25569	yqzM	52
BSU25570	comEC	1481
BSU25580	comEB	1434
BSU25590	comEA	970
BSU25600	comER	6
BSU25610	yqeM	1986
BSU25620	yqeL	327
BSU25630	yqeK	408
BSU25640	nadD	300
BSU25650	yqeI	196
BSU25660	aroE	592
BSU25670	yqeH	348
BSU25680	yqeG	117
BSU25690	sda	16
BSU25700	yqeF	173
BSU25710	cwlH	2
BSU25720	yqeD	15
BSU25730	yqeC	36
BSU25740	yqeB	375
BSU25750	nucB	28
BSU25760	spoIVCB	3
BSU25770	spoIVCA	33
BSU25780	arsC	23
BSU25790	arsB	28
BSU25800	yqcK	12
BSU25810	arsR	2
BSU25820	yqcI	4
BSU25830	rapE	48
BSU25840	phrE	453
BSU25850	yqzI	0
BSU25860	yqcG	347
BSU25870	yqcF	409
BSU25880	yqxJ	114
BSU25890	yqxI	200
BSU25900	cwlA	2
BSU25910	yqxH	0
BSU25920	yqxG	5
BSU25930	yqcE	0
BSU25940	yqcD	0
BSU25950	yqcC	1
BSU25960	yqcB	0
BSU25970	yqcA	0
BSU25980	yqbT	3
BSU25990	yqbS	0
BSU26000	yqbR	0
BSU26010	yqbQ	2
BSU26020	yqbP	3
BSU26030	yqbO	89
BSU26039	yqbN	0
BSU26040	yqbN	2
BSU26050	yqdB	5
BSU26060	yqbM	12
BSU26075	yqbK	13
BSU26089	yqzN	0
BSU26090	yqbJ	1
BSU26100	yqbI	4
BSU26110	yqbH	1
BSU26120	yqbG	2
BSU26130	yqbF	2
BSU26140	yqbE	3
BSU26150	yqbD	5
BSU26160	yqbC	2
BSU26170	yqbB	6
BSU26180	yqbA	2
BSU26190	yqaT	3
BSU26200	yqaS	0
BSU26210	yqaR	1
BSU26220	yqaQ	0
BSU26230	yqaP	199
BSU26240	yqaO	2
BSU26250	yqaN	0
BSU26259	yqzO	0
BSU26260	yqaM	2
BSU26270	yqaL	0
BSU26280	yqaK	2
BSU26290	yqaJ	0
BSU26300	yqaI	0
BSU26310	yqaH	0
BSU26320	yqaG	0
BSU26330	yqdA	0
BSU26340	yqaF	0
BSU26350	yqaE	25
BSU26360	yqaD	0
BSU26370	yqaC	11
BSU26380	yqaB	2
BSU26390	spoIIIC	2
BSU26400	yrkS	6
BSU26410	yrkR	15
BSU26420	yrkQ	50
BSU26430	yrkP	22
BSU26440	yrkO	54
BSU26450	yrkN	79
BSU26470	yrkL	58
BSU26480	yrkK	8
BSU26490	yrkJ	1
BSU26500	yrkI	4
BSU26510	yrkH	19
BSU26530	yrkF	3
BSU26540	yrkE	3
BSU26550	yrkD	12
BSU26558	yrzM	1
BSU26559	yrzN	2
BSU26560	yrkC	58
BSU26570	yrkB	6
BSU26580	bltR	0
BSU26590	blt	21
BSU26600	bltD	13
BSU26610	yrkA	95
BSU26619	yrzO	3
BSU26620	yrdR	1
BSU26630	yrdQ	43
BSU26640	yrdP	4
BSU26650	czcD	2
BSU26660	yrdN	5
BSU26670	gltR	19
BSU26680	yrdK	46
BSU26690	brnQ	103
BSU26700	azlD	37
BSU26710	azlC	20
BSU26720	azlB	3
BSU26730	yrdF	0
BSU26740	cypA	1
BSU26748	yrdD	0
BSU26749	yrdD	0
BSU26750	yrdD	0
BSU26760	yrdC	0
BSU26770	yrdB	1
BSU26780	yrdA	111
BSU26790	aadK	83
BSU26800	yrpB	265
BSU26810	yrpC	23
BSU26820	yrpD	172
BSU26830	yrpE	85
BSU26840	sigZ	7
BSU26850	yrpG	3
BSU26860	yraO	40
BSU26870	yraN	8
BSU26880	yraM	26
BSU26890	csn	314
BSU26900	yraL	7
BSU26910	yraK	34
BSU26920	yraJ	600
BSU26930	yraI	195
BSU26940	yraH	12
BSU26950	yraG	2
BSU26960	yraF	2
BSU26970	adhB	15
BSU26980	yraE	3
BSU26990	yraD	8
BSU27000	yraB	57
BSU27009	yrzP	0
BSU27010	adhA	153
BSU27020	yraA	700
BSU27030	sacC	62
BSU27040	levG	20
BSU27050	levF	8
BSU27060	levE	13
BSU27070	levD	1
BSU27080	levR	555
BSU27090	aapA	198
BSU27100	yrhP	11
BSU27110	yrhO	159
BSU27120	sigV	2
BSU27130	rsiV	2
BSU27140	oatA	7
BSU27150	yrhK	10
BSU27160	cypB	647
BSU27170	bscR	16
BSU27180	yrhH	16
BSU27190	yrzI	85
BSU27200	yrhG	75
BSU27210	yrhF	43
BSU27220	yrhE	954
BSU27230	yrhD	218
BSU27240	yrhC	52
BSU27250	yrhB	141
BSU27260	mccA	70
BSU27270	mtn	195
BSU27280	yrrT	9
BSU27290	yrzA	65
BSU27300	yrrS	577
BSU27310	pbpI	25
BSU27320	greA	455
BSU27330	udk	749
BSU27340	yrrO	1381
BSU27350	yrrN	310
BSU27360	yrrM	59
BSU27370	yrrL	481
BSU27380	yrzB	537
BSU27390	yrrK	706
BSU27400	yrzL	288
BSU27410	alaS	2284
BSU27420	yrrI	13
BSU27430	glnQ	3
BSU27440	glnH	4
BSU27450	glnM	1
BSU27460	glnP	6
BSU27468	yrzQ	5
BSU27469	yrzR	4
BSU27470	yrrD	18
BSU27480	yrrC	170
BSU27490	yrrB	44
BSU27500	mnmA	1738
BSU27510	iscS	841
BSU27520	cymR	132
BSU27530	yrvN	282
BSU27540	yrvM	267
BSU27550	aspS	5633
BSU27560	hisS	411
BSU27570	yrzK	0
BSU27580	yrvJ	152
BSU27590	yrvI	2918
BSU27600	relA	7738
BSU27610	apt	320
BSU27620	recJ	1059
BSU27630	yrvD	72
BSU27640	yrvC	13
BSU27650	secDF	1934
BSU27660	comN	22
BSU27670	spoVB	17
BSU27680	yrbG	2
BSU27690	yrzE	1
BSU27700	yajC	699
BSU27710	tgt	752
BSU27720	queA	536
BSU27729	yrzS	26
BSU27730	ruvB	220
BSU27740	ruvA	28
BSU27750	bofC	326
BSU27760	csbX	717
BSU27770	yrbE	43
BSU27785	yrzF	377
BSU27800	yrzH	43
BSU27809	yrzT	14
BSU27810	yrbD	221
BSU27820	yrbC	24
BSU27830	coxA	150
BSU27840	safA	10029
BSU27850	nadA	7930
BSU27860	nadC	2915
BSU27870	nadB	3516
BSU27880	nifS	1255
BSU27890	nadR	312
BSU27900	pheA	0
BSU27910	pheB	7
BSU27920	obgE	2863
BSU27930	spo0B	170
BSU27940	rpmA	22034
BSU27950	ysxB	7460
BSU27960	rplU	1791
BSU27970	spoIVFB	26
BSU27980	spoIVFA	11
BSU27990	minD	1382
BSU28000	minC	818
BSU28010	mreD	116
BSU28020	mreC	585
BSU28030	mreB	694
BSU28040	radC	531
BSU28050	maf	481
BSU28060	spoIIB	44
BSU28070	comC	544
BSU28080	folC	586
BSU28090	valS	1327
BSU28099	yszA	0
BSU28100	ysxE	54
BSU28110	spoVID	146
BSU28120	hemL	17196
BSU28130	hemB	5982
BSU28140	hemD	2796
BSU28150	hemC	2252
BSU28160	hemX	1609
BSU28170	hemA	10065
BSU28180	ysxD	55
BSU28190	engB	422
BSU28200	lonA	1694
BSU28210	lonB	34
BSU28220	clpX	1358
BSU28230	tig	687
BSU28240	ysoA	73
BSU28250	leuD	4720
BSU28260	leuC	15147
BSU28270	leuB	4152
BSU28280	leuA	8008
BSU28290	ilvC	14813
BSU28300	ilvH	2795
BSU28310	ilvB	12000
BSU28320	ysnD	0
BSU28330	ysnE	7
BSU28340	ysnF	593
BSU28350	ysnB	696
BSU28360	ysnA	189
BSU28370	rph	205
BSU28380	gerM	20
BSU28390	racE	1509
BSU28400	ysmB	296
BSU28410	gerE	39
BSU28420	ysmA	48
BSU28430	sdhB	6671
BSU28440	sdhA	8642
BSU28450	sdhC	278
BSU28460	yslB	88
BSU28470	lysC	1729
BSU28490	uvrC	965
BSU28500	trxA	1564
BSU28510	xsa	79
BSU28520	etfA	942
BSU28530	etfB	776
BSU28540	ysiB	623
BSU28550	fadR	276
BSU28560	lcfA	787
BSU28570	yshE	463
BSU28580	mutSB	3821
BSU28590	yshC	1546
BSU28600	yshB	159
BSU28610	yshA	20
BSU28620	rnhC	465
BSU28630	pheT	6940
BSU28640	pheS	659
BSU28650	ysgA	912
BSU28660	sspI	7
BSU28670	ysfB	73
BSU28680	glcD	267
BSU28690	glcF	560
BSU28700	ysfE	55
BSU28710	cstA	111
BSU28720	abfA	32
BSU28730	araQ	3
BSU28740	araP	7
BSU28750	araN	10
BSU28760	araM	16
BSU28770	araL	6
BSU28780	araD	6
BSU28790	araB	7
BSU28800	araA	13
BSU28810	abnA	6
BSU28820	ysdC	275
BSU28830	ysdB	577
BSU28840	ysdA	55
BSU28850	rplT	1842
BSU28860	rpmI	348
BSU28870	infC	1871
BSU28890	yscB	139
BSU28900	ysbB	213
BSU28910	ysbA	61
BSU28920	lytT	215
BSU28930	lytS	562
BSU28940	ysaA	1453
BSU28950	thrS	2964
BSU28960	ytxC	303
BSU28970	ytxB	375
BSU28980	dnaI	481
BSU28990	dnaB	492
BSU29000	nrdR	195
BSU29010	speD	397
BSU29020	gapB	374
BSU29030	ytcD	16
BSU29040	ytbD	13
BSU29050	ytbE	19
BSU29060	coaE	964
BSU29070	ytaF	1276
BSU29080	mutM	1642
BSU29090	polA	2341
BSU29100	phoR	3743
BSU29110	phoP	584
BSU29120	mdh	21488
BSU29130	icd	17638
BSU29140	citZ	13590
BSU29150	ytwI	181
BSU29160	ytvI	0
BSU29170	fxsA	724
BSU29180	pyk	10861
BSU29190	pfkA	308
BSU29200	accA	2031
BSU29210	accD	737
BSU29220	ytsJ	2860
BSU29230	dnaE	1381
BSU29239	ytrH	0
BSU29240	ytrI	0
BSU29249	ytzJ	132
BSU29250	nrnA	172
BSU29260	ytpI	188
BSU29270	ytoI	759
BSU29280	ytnM	8
BSU29290	ytnL	9
BSU29300	rbfK	2
BSU29310	ytnJ	14
BSU29320	ytnI	0
BSU29330	ytmO	9
BSU29340	tcyN	8
BSU29350	tcyM	2
BSU29360	tcyL	6
BSU29370	tcyK	7
BSU29380	tcyJ	4
BSU29390	ytmI	8
BSU29400	ytlI	3
BSU29410	ytkL	1603
BSU29420	fabG	113
BSU29430	ytzD	486
BSU29440	argH	9904
BSU29450	argG	3498
BSU29460	moaB	233
BSU29470	ackA	865
BSU29480	ytxK	239
BSU29490	tpx	495
BSU29500	ytfJ	8
BSU29510	ytfI	0
BSU29520	yteJ	29
BSU29530	sppA	30
BSU29540	ppnK	838
BSU29550	ytcJ	2323
BSU29560	ytcI	375
BSU29570	sspA	267
BSU29580	ytbJ	396
BSU29590	iscS	188
BSU29600	braB	20
BSU29610	ezrA	958
BSU29620	hisJ	598
BSU29630	yttP	28
BSU29640	ytsP	1692
BSU29650	dgcP	1942
BSU29660	rpsD	1952
BSU29670	tyrS	615
BSU29679	ytzK	347
BSU29680	acsA	1348
BSU29690	acuA	119
BSU29700	acuB	185
BSU29710	acuC	403
BSU29720	ytxE	2
BSU29730	ytxD	13
BSU29740	ccpA	575
BSU29750	aroA	12239
BSU29760	ytxJ	4517
BSU29770	ytxH	6150
BSU29780	ytxG	3802
BSU29790	murC	1892
BSU29805	ytpS	776
BSU29820	ytpR	1001
BSU29830	ytpQ	1281
BSU29840	ytpP	175
BSU29850	ytoQ	14
BSU29860	ytoP	117
BSU29870	ytzB	417
BSU29880	malS	5651
BSU29890	ytnP	1387
BSU29900	trmB	377
BSU29910	ytzH	1
BSU29920	ytmP	235
BSU29930	amyX	217
BSU29940	ytlR	99
BSU29950	ytlQ	68
BSU29960	ytlP	56
BSU29970	ytkP	248
BSU29980	ytjP	1676
BSU29990	pbuO	123
BSU30000	ythQ	110
BSU30010	ythP	181
BSU30020	ytzE	85
BSU30035	ytzG	60
BSU30050	ytgP	307
BSU30060	ytfP	359
BSU30070	opuD	1176
BSU30080	yteV	3
BSU30090	yteU	17
BSU30100	yteT	19
BSU30110	yteS	2
BSU30120	yteR	4
BSU30135	yteP	0
BSU30150	ytdP	79
BSU30160	ytcQ	64
BSU30170	ytcP	32
BSU30180	ytbQ	929
BSU30190	bioI	599
BSU30200	bioB	524
BSU30210	bioD	892
BSU30220	bioF	5394
BSU30230	bioA	4476
BSU30240	bioW	1585
BSU30250	ytaP	41
BSU30260	msmR	39
BSU30270	msmE	47
BSU30280	amyD	24
BSU30290	amyC	33
BSU30300	melA	264
BSU30310	ytwF	149
BSU30320	leuS	2194
BSU30330	ytvB	40
BSU30340	ytvA	248
BSU30350	yttB	103
BSU30360	yttA	30
BSU30370	bceB	112
BSU30380	bceA	44
BSU30390	bceS	818
BSU30400	bceR	430
BSU30410	ytrF	440
BSU30420	ytrE	87
BSU30430	ytrD	69
BSU30440	ytrC	70
BSU30450	ytrB	29
BSU30460	ytrA	4
BSU30470	ytzC	51
BSU30480	ytqA	168
BSU30490	ytqB	230
BSU30500	ytpB	243
BSU30510	ytpA	126
BSU30520	ytoA	407
BSU30530	ytnA	423
BSU30540	asnB	2076
BSU30550	metK	3429
BSU30560	pckA	956
BSU30570	ytmB	61
BSU30580	ytmA	16
BSU30595	ytlA	1
BSU30610	ytlC	3
BSU30620	ytlD	6
BSU30630	ytkD	172
BSU30640	ytkC	4
BSU30650	dps	4471
BSU30659	ytzI	67
BSU30660	ytkA	54
BSU30670	luxS	1155
BSU30680	ytjA	13
BSU30690	ytiB	376
BSU30700	rpmE2	935
BSU30710	ythA	37
BSU30720	ythB	53
BSU30739	ytzL	39
BSU30740	mntD	13881
BSU30750	mntC	28617
BSU30760	mntB	12311
BSU30770	mntA	9141
BSU30780	menC	1028
BSU30790	menE	931
BSU30800	menB	1537
BSU30810	ytxM	210
BSU30820	menD	533
BSU30830	menF	176
BSU30840	yteA	3
BSU30850	ytdA	24
BSU30860	ytcA	3
BSU30870	ytcB	1
BSU30880	ytcC	1
BSU30890	ytxO	5
BSU30900	cotS	3
BSU30910	cotSA	8
BSU30920	cotI	1
BSU30930	ytaB	72
BSU30940	glgP	21
BSU30950	glgA	21
BSU30960	glgD	15
BSU30970	glgC	18
BSU30980	glgB	5
BSU30990	thiT	418
BSU31000	yuaI	288
BSU31010	yuaG	1177
BSU31020	yuaF	244
BSU31030	yuaE	411
BSU31040	yuaD	354
BSU31050	gbsB	182
BSU31060	gbsA	37
BSU31070	yuaC	25
BSU31080	yuaB	765
BSU31090	ktrA	6
BSU31100	ktrB	24
BSU31110	yubF	146
BSU31120	lytG	56
BSU31130	yubD	134
BSU31140	cdoA	0
BSU31150	yubB	459
BSU31160	yubA	113
BSU31170	yulF	106
BSU31180	yulE	144
BSU31190	yulD	26
BSU31200	yulC	183
BSU31210	yulB	101
BSU31220	yuxG	81
BSU31230	tlpB	265
BSU31240	mcpA	816
BSU31250	tlpA	75
BSU31260	mcpB	592
BSU31270	tgl	16
BSU31279	yuzH	161
BSU31280	yugU	358
BSU31290	yugT	32
BSU31300	yugS	63
BSU31310	yugP	494
BSU31319	yuzI	0
BSU31321	mstX	32
BSU31322	yugO	132
BSU31330	yugN	217
BSU31340	yugM	80
BSU31350	pgi	1017
BSU31360	yugK	219
BSU31370	yugJ	559
BSU31380	yuzA	146
BSU31390	yugI	426
BSU31400	alaT	1871
BSU31410	yugG	285
BSU31420	yugF	16
BSU31430	yugE	176
BSU31440	patB	18
BSU31450	kinB	26
BSU31460	kapB	15
BSU31470	kapD	53
BSU31480	yuxJ	700
BSU31490	pbpD	2218
BSU31500	yuxK	949
BSU31510	yufK	120
BSU31520	yufL	514
BSU31530	yufM	399
BSU31540	yufN	943
BSU31550	yufO	220
BSU31560	yufP	262
BSU31570	yufQ	231
BSU31580	maeN	67
BSU31590	yufS	2
BSU31600	mrpA	443
BSU31610	mrpB	99
BSU31620	mrpC	81
BSU31630	mrpD	607
BSU31640	mrpE	132
BSU31650	mrpF	49
BSU31660	mrpG	195
BSU31670	yuxO	104
BSU31680	comA	19
BSU31690	comP	1731
BSU31700	comX	8
BSU31710	comQ	93
BSU31720	degQ	24
BSU31730	yuzC	0
BSU31740	pdeH	330
BSU31750	yueK	896
BSU31760	pncA	77
BSU31770	yueI	48
BSU31780	yueH	50
BSU31790	yueG	411
BSU31800	yueF	669
BSU31810	yuzE	10
BSU31820	yuzF	228
BSU31830	yueE	278
BSU31840	yueD	1952
BSU31850	yueC	420
BSU31860	yueB	2735
BSU31875	yukB	2381
BSU31890	yukC	33
BSU31900	yukD	4
BSU31910	yukE	2062
BSU31920	yukF	323
BSU31930	ald	5246
BSU31945	yukJ	247
